knesset,session,speaker,party,role,text,subject,sub_subject
,,ג'ידא רינאוי זועבי,,"היו""ר","תודה רבה, כבוד השר חמד עמאר.אם כך, אנחנו עוברים להצבעה כאשר הוועדה המוסמכת היא ועדת הבריאות. הצבעה. מי בעד, מי נגד, מי נמנע?","הצעת חוק הסדרת העיסוק במקצועות הבריאות (תיקון – הסדרת מקצוע הרנטגנאות והדימות), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,ג'ידא רינאוי זועבי,,"היו""ר","בעד – 16, נגד – אפס ואף נמנע. אם כן, הצעת חוק הסדרת העיסוק במקצועות הבריאות עוברת לוועדת הבריאות.[הצעת חוק פ/3553/24; נספחות.]","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,ג'ידא רינאוי זועבי,,"היו""ר","כעת אנחנו עוברים להצעת החוק הבאה, הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022, של חבר הכנסת דודו אמסלם. בבקשה.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,דוד אמסלם,הליכוד,,"גברתי היושבת-ראש, חברי הכנסת – לפיד, למה אתה מתנהג ככה? את מי זה משרת? אפילו פוליטית זה לא משרת אותך. ומה זה עוזר לעם ישראל? ביום השואה אתה לא הולך אפילו לטקס ממלכתי לכבד את עם ישראל ובוודאי את ניצולי השואה. אתה בורח מהשומרים שלך כמו איזה נער פוחז, כאילו אתה נמצא באיזה סרט פרסומת. אתה לא מנחם, אני שומע שאתה לא מנחם משפחות שכולות, למה עשית לך כלל: אתה לא הולך לנחם משפחות שכולות כחליפי עם השיירה שלך. אבל על אלחרומי, שנפל בקרב, אתה בכית – איך אמרתי, אתה ניגבת את הדמעות עם החליפה הכחולה שלך של ורסצ'ה, שהייתה אחרי זה צריכה ללכת לניקוי יבש. התנפחו לך ככה העיניים. איך אמרת למנסור? זה נפל בקרב, אני איתכם, ליבי נשבר.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,אורלי לוי אבקסיס,הליכוד,,מורשת אלחרומי.,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,דוד אמסלם,הליכוד,,"אבל לאלעד אתה לא תגיע לנחם את המשפחות השכולות מלפני כמה ימים. אתה, בעצם, אם זה לא מטוס ג'מבו פרטי שלך, אתה לא נוסע. אתה, דרך אגב, מעדיף לשבת בדובנוב, בקפה עם החבר'ה, מאשר לנסוע לנחם את המשפחות. בקיצור, אתה איש שפל, אתה איש כזה קטן.אתה עוד מבקש להיות ממלא מקום או ראש הממשלה במדינת ישראל. תראה לאיזה תחתית הגענו. אתה לא שירת בצה""ל באופן מעשי, אבל אתה גם לא מכבד את החיילים, אתה לא מכבד את החללים. אתה עסוק כל היום רק בשטויות, אתה מרמה את עצמך מבוקר עד לילה, אתה מנפח את עצמך כל היום בהליום, ואתה גם מאמין בבלוף של עצמך, זאת הבעיה. אני מאמין שאתה מאמין בבלוף של עצמך. תתבייש לך. אני מתבייש שיש אנשים כמוך בכלל בכנסת, כחברי כנסת, אני לא מדבר על תפקיד ממלכתי כזה או אחר – כחבר כנסת. ואתה בא ומטיף לנו מוסר איך אנחנו מדברים.עכשיו אני רוצה לעבור לנושא אחר, חבר הכנסת קרעי, לפני שאני מגיע לחוק. חברת הכנסת לוי, לפני כמה ימים ראינו בטלוויזיה, בערוץ 13, את הכתבה של אילה חסון על גל הירש. דרך אגב, אני רוצה לספר לכם, להזכיר: כשהייתי יושב-ראש ועדת הפנים, בתחילת הדרך, אני מקיים דיון על מסמך יצחקי. מה זה מסמך יצחקי? פתאום מסתבר לי שניצב יצחקי אוסף חומרים על ח""כים ואנשי ציבור. יש לו תקציר מנהלים במגירה, הוא מחליט מתי להפעיל אותו. זה יושב. פתאום מסתבר לו שרוצים למנות את גל הירש למפכ""ל. לא בא לו בטוב. אולי גל הירש יזיז אותו מהתפקיד, אולי גל הירש יגיד לו לבוא לעבודה ולעשות את העבודה. הרי הוא לא עובד. אז הם מחליטים ליירט אותו. הוא מתקשר לגיא ניר, שזה ראש מחלקת המודיעין שמה, שזה האינסטנציה המרכזית לאיסוף החומר, ואומר לו: אני מבקש ממך לאסוף חומר על גל הירש, תביא לי.תבינו איך עובד ארגון הפשיעה הכי גדול במדינת ישראל, שקציניו יושבים בלהב. אני הייתי בטוח שיעצרו אותו במקום. אז דיברנו על זה. אני מביא אותם לדיון, שואל את אלשיך: תגיד, אתה מכיר את התקציר? הוא אומר לי: לא. דרך אגב, הזמנו את מנדלבלוף, כמובן הוא לא בא, הוא שלח את רז נזרי. אני שואל את רז נזרי: אתה מכיר דבר כזה? הוא אומר לי: לא. אני אומר לו: אתם זוכרים את אדגר הובר? אדגר הובר היה ראש ה-FBI בארצות הברית קרוב ל-30 שנה, אסף חומרים על כל נשיא. ככה יירטו את גל הירש. כל חטאו היה – גיבור ישראל דרך אגב, בן אדם שהיה פנימיון, מגיל 14 הוא כבר ייעד את עצמו למערכת הביטחון ולצה""ל, תרם לביטחון מדינת ישראל כל חייו, אבל פתאום הוא נהיה אויב האומה, פתאום הוא מחלק שוחד בגיאורגיה. זה גיאורגיה; יש איזה שדה מוקשים בראשון לציון שהוא רצה לעשות אותו כמעט בהתנדבות. לקחו בן אדם ערכי, מוסרי, בין הגבוהים במדינת ישראל, הפכו אותו לעבריין, וזה – – –","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,ישראל אייכלר,יהדות התורה,,"סליחה, כשאתה היית יושב-ראש היה קצין שבא וסיפר את הדברים האלה.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,דוד אמסלם,הליכוד,,"כן, נו. הזמנו. הסברתי.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,ישראל אייכלר,יהדות התורה,,מי היה הקצין?,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,דוד אמסלם,הליכוד,,"גיא ניר. הוא אומר: התקשרו אליי, אמרו לי: תביא חומר. הוא אומר: אבל אין. אז תמציא. ככה לקחו כמעט מחבל, שקוראים לו גל הירש, מהחיזבאללה, ויירטו אותו, כשכל פשעו וחטאו שהממשלה באה ואמרה לו: תשמע, אולי תבוא תעשה סדר קצת במשטרה.חבר'ה, אם זה לא הפיכה. מה זה הפיכה? הרי בכל מדינה נורמלית האנשים האלה היום היו יושבים בבית סוהר, אתם יודעים את זה, להרבה מאוד שנים, על ניסיון הפיכה. אבל היום הם מסתובבים ברחוב.מי? ליאת בן ארי, התובעת, אותו סיפור. תופרת לנתניהו היום את התיקים. במקום לשבת בבית סוהר היום היא עכשיו בבית משפט, טוענת – וממשיכה לתפור את התיקים של ראש הממשלה. מי? שי ניצן, שיש לו מתפרות הכי גדולות? נתנו לו, כן. גנבו תפקיד כאן בספרייה הלאומית, המציאו לו תפקיד ונתנו לו איזה כמה עשרות אלפי שקלים בכל חודש. למה לא? הפנסיה שלו לא מספיקה, 60–70, ניתן לו עוד תפקיד, ככה, על הדרך. למה לא? תראו איזה עבריינים יושבים היום בצמתים של מדינת ישראל.ומה אומר גל הירש? דרך אגב, כל העובדות היו בפנינו כל השנים. אבל כשהוא דיבר, כל מיצי הקיבה של אזרחי מדינת ישראל, בוודאי ההגונים, התהפכו, התהפכה הקיבה שלהם. בגלל שעשיתם אותו חולה, עשיתם את המשפחה שלו חולים, את הבנות שלו, הילדה שלו הפילה, הוא מכר את ביתו. וכל זה, מה פשעו וחטאו? למה יצחקי לא יושב היום בבית סוהר, ומחלטים לו בכלל את כל הבית שלו? למה שי ניצן לא נמצא היום במעצר ובחקירה? למה מנדלבליט לא נמצא במעצר היום? למה ליאת בן-ארי לא נמצאת בבית סוהר?לכן אני היום הגשתי הצעת חוק. כרגיל, היא לא תעבור כאן, אבל בעזרת השם נעביר אותה כשנדיח את כל המושחתים האלה מכאן – הצעת חוק להקמת ועדת חקירה ממלכתית, שתבדוק את כל סוגיית גל הירש מתחילה ועד סופה, ואז נראה את העבריינים האלה, מה הם יגידו.עכשיו אני רוצה לעבור להצעת החוק הזאת שהגשתי. הרי על מה מדובר? דרך אגב, היום המצב הוא שבן אדם שנפטרה אשתו או הוא, לא חשוב, זאת אומרת אחד מבני הזוג נפטר, והם משלמים ביטוח לאומי וכו', ויש להם ילדים עד גיל 18 – הם מקבלים קצבת שאירים. אבל כשהם מגיעים לגיל 18, אז אם אתה גבר ואתה מרוויח עד 6,000–7,000 שקל, ויש לך איזה הכנסה, לא משנה, מכל המקורות שלך, אז מפסיקים לתת לך את קצבת השאירים. אבל אם את אישה, גם אם את מנכ""לית בנק לאומי, אין בעיה.מה שמדהים אותי בכל פעם מחדש, הרי זו אפליה על רקע מגדרי פר אקסלנס, אין שאלה פה. איך החוק הזה בכלל עבר? לא הבנתי. אם אתם עושים מבחן הכנסה, אהלן וסהלן. אבל יש הרבה גברים שפנו אליי – דרך אגב, לצערי הרב, אני מכיר את זה על עצמי, וזה די הפתיע. אני רק לא ידעתי אז שזה רק לגברים – חשבתי שזה לכולם. אז בסדר. אמרתי: אחלה. פנו אליי אנשים שמרוויחים 5,000 או 6,000 שקל. דרך אגב, הם חושבים שבגיל 19 הילד כבר יצא מהבית, כבר יש לו בית, יש לו דיור ציבורי, הוא כבר מרוויח איזה 20,000. הם לא מבינים – –","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,ג'ידא רינאוי זועבי,,"היו""ר",תודה רבה.,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,דוד אמסלם,הליכוד,,"– – שהבן אדם יושב אצלך בבית, אתה צריך לפרנס אותו.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,ג'ידא רינאוי זועבי,,"היו""ר","תודה רבה, חבר הכנסת.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,דוד אמסלם,הליכוד,,"שנייה. לכן, אני רוצה לומר, גם לממשלה – דרך אגב, השר מאיר כהן דיבר איתי אתמול, הסכמנו שהממשלה תביע את עמדתה בעוד שבועיים, ולכן לא נצביע. אבל אני רוצה לומר לממשלה משפט אחרון: תראו, רבותיי, אני מבקש מכם אפילו לא להצביע, בגלל שנביא את זה למגרש של האדמו""רים שלכם, לבג""ץ, כדי שיסבירו לנו שם – איך אמרה מרב מיכאלי, השרה מיכאלי? חופשת לידה להורים, לאבא – –","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,ג'ידא רינאוי זועבי,,"היו""ר","תודה רבה, חבר הכנסת. נא לסיים.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,דוד אמסלם,הליכוד,,"– – שזה עולה מאות מיליוני שקלים, לזה יש להם כסף, אבל להורים – –","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,ג'ידא רינאוי זועבי,,"היו""ר",נא לסיים.,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,דוד אמסלם,הליכוד,,"– – דרך אגב, לגברים שנשארים עם קצבה של ממש גרושים ורוצים לגדל את המשפחה שלהם – תראו, ככה היה בסדום.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,ג'ידא רינאוי זועבי,,"היו""ר",חבר הכנסת.,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,דוד אמסלם,הליכוד,,זאת היא ממשלת סדום. הכול הפוך. תודה רבה.,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן), התשפ""ב–2022",(הצעת חבר הכנסת דוד אמסלם)
,,ג'ידא רינאוי זועבי,,"היו""ר","דודו אמסלם, לסיים. תודה.[הצעת חוק פ/2078/24; נספחות.]","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,ג'ידא רינאוי זועבי,,"היו""ר","היו""ר ג'ידא רינאוי זועבימוצמדת להצעה עוד הצעת חוק דומה, של חבר הכנסת שלמה קרעי. בבקשה.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,שלמה קרעי,הליכוד,,"גברתי היושבת-ראש, כנסת נכבדה, אמרנו שבכל פעם שנעלה, נברר אם צריך לחזור כאן על מילות ההמנון. צריך לחזור?","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,ג'ידא רינאוי זועבי,,"היו""ר","אתה יכול להמשיך בהצעה שלך, בבקשה.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,שלמה קרעי,הליכוד,,"אגב, אני רוצה לומר לך שלא תבני יותר מדי – אל תתפרי חליפות לשגרירות או לקונסוליה בסין, כי – – –","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,ג'ידא רינאוי זועבי,,"היו""ר","אני לא תופרת, אני קונה. אבל בסדר.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,שלמה קרעי,הליכוד,,"תופרת, קונה – זה אותו דבר.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,אורלי לוי אבקסיס,הליכוד,,מי תופר? מי תופר?,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,דוד אמסלם,הליכוד,,"אל תקני – תקני שם, בעלי אקספרס. תחכי עד הסוף. תחכי עד הסוף.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,ג'ידא רינאוי זועבי,,"היו""ר","נדבר על חליפות אחר כך. בבקשה, תמשיך.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,דוד אמסלם,הליכוד,,תחכי עד הסוף. עד הסוף תחכי.,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,שלמה קרעי,הליכוד,,"מה שאתם לא מבינים זה שכבר אין לכם רוב בכנסת ושהממשלה הגיעה לסוף דרכה, ושאנחנו הולכים, בעזרת השם, לבטל את כל המינויים – את היועצת המשפטית לממשלה, את השגרירים, את הקונסולים.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,דוד אמסלם,הליכוד,,הגשנו הצעות חוק היום.,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,שלמה קרעי,הליכוד,,"הגשנו הצעת חוק היום שכל המינויים שנעשו בתקופת ממשלת ההונאה, שנעשו באופן לא לגיטימי, בלי לקבל מנדט אמיתי מהציבור, יהיו בטלים ומבוטלים כעפרא דארעא. אז לא כדאי לתפור חליפות.אני רוצה לומר משפט אחד על השרה מרב מיכאלי. חרפה שיש שרה כזו במדינת היהודים. שרה שעומדת כאן מעל הדוכן ומשמיצה ומטנפת ומחרפת ומגדפת, כמו גוליית בזמנו, שהיה קם השכם והערב ומחרף מערכות אלוקים חיים. היא עומדת כאן ואומרת שההלכה קובעת שהגבר צריך לפגוע באשתו. את לא מתביישת? תגידי, מה אמרת על מנכ""ל הרכבת, שרק לפני כמה ימים התברר שהוא השתמש בכמה בחורות שילכו על פסי הרכבת כדי שחרדים לא יתקרבו? בושה וחרפה. את צבועה.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,אורלי לוי אבקסיס,הליכוד,,אבל פמיניסטית. פמיניסטית.,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,שלמה קרעי,הליכוד,,עלק פמיניסטית. צבועים.,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,מאיר פרוש,יהדות התורה,,השרה גינתה את זה?,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,אורלי לוי אבקסיס,הליכוד,,לא.,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,שלמה קרעי,הליכוד,,היא לא דיברה על זה בכלל. היא לא גינתה את זה.,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,דוד אמסלם,הליכוד,,העיקר היא נתנה לבעלה של אותה אחת חופשת לידה איתה ביחד.,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,שלמה קרעי,הליכוד,,"וכשמינו את איסמן לפרקליט המדינה, עם כל הפרשות שלו, כל הפמיניסטיות כאן בקואליציה עמדו על הרגליים האחוריות ומנעו את המינוי הזה? אתם חבורה של צבועים.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,אורלי לוי אבקסיס,הליכוד,,"נהפוך הוא, מיכל רוזין אמרה שזה בסדר. הפכנו – הם עשו וי, צ'ק ליסט, וזה בסדר.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,דוד אמסלם,הליכוד,,"יפה. אם שואלים אותך אם יש לך חוטיני בארון, זה בסדר, זו מילה יפה.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,שלמה קרעי,הליכוד,,בושה וחרפה. לאחת כזאת – – –,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,אורלי לוי אבקסיס,הליכוד,,"סליחה, וזהבה גלאון לא המשיכה להיות בקשר עם המטריד הסדרתי אצלה במפלגת מרצ?","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,ג'ידא רינאוי זועבי,,"היו""ר","קרעי, לא נשאר לך הרבה זמן.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,שלמה קרעי,הליכוד,,"לא, אמרת שתוסיפי לי.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,ג'ידא רינאוי זועבי,,"היו""ר","חמש שניות אני אוסיף, אין בעיה.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,אורלי לוי אבקסיס,הליכוד,,"עם כל התלונות, היא הלכה לבקר אותו, להיות איתו, לתמוך בו.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,ג'ידא רינאוי זועבי,,"היו""ר","לא, לא אכפת לי. פשוט חבל על הצעת החוק.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,אורלי לוי אבקסיס,הליכוד,,"ו""כולן"" – הארגון הזה שאומרים שם שאישה לא יכולה להטריד אישה – הן צבועות. כל השמאל הפמיניסטי הזה הוא צבוע.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,שלמה קרעי,הליכוד,,"אורלי, זה בדיוק מה שאני אומר. אני מסכים עם כל מילה, ותודה על הגיבוי.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,ג'ידא רינאוי זועבי,,"היו""ר",אז אתה מסיים בזה.,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,שלמה קרעי,הליכוד,,"אני רוצה לסכם ולומר: עפר לפיה של השרה הזאת, שעמדה כאן וחירפה מערכות אלוקים חיים. לחובתכם נזקפה כל הפגיעה בקדוש וביקר לעם ישראל. אתם הגעתם לסוף דרככם. לכו הביתה ותטמנו את הראש עמוק בפח האשפה של ההיסטוריה.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,ג'ידא רינאוי זועבי,,"היו""ר","תודה רבה, חבר הכנסת קרעי. בנוסף, יש עוד הצמדה, הצעת חוק של חבר הכנסת יואב קיש. בבקשה. הוא לא נמצא. אם כך, אנחנו הולכים להצביע.","הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,דוד אמסלם,הליכוד,,לא.,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,אורלי לוי אבקסיס,הליכוד,,לא.,"הצעת חוק הביטוח הלאומי (תיקון – ביטוח שאירים לאלמן),  התשפ""א–2021",(הצעת חבר הכנסת שלמה קרעי)
,,ג'ידא רינאוי זועבי,,"היו""ר","לא מצביעים היום – נכון, נכון, נכון.[הצעת חוק פ/846/24; נספחות.]","הצעת חוק לתיקון פקודת התעבורה (ריבית פיגורים בגין אי-תשלום קנס על עבירת חניה), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,ג'ידא רינאוי זועבי,,"היו""ר","אם כך, אנחנו עוברים להצעת החוק הבאה: הצעת חוק לתיקון פקודת התעבורה (ריבית פיגורים בגין אי-תשלום קנס על עבירת חניה), התשפ""א–2021, של חבר הכנסת ישראל אייכלר וקבוצת חברי הכנסת. אם כן, בבקשה, תשובה והצבעה יהיו במועד אחר. בבקשה, חבר הכנסת אייכלר. עשר דקות.","הצעת חוק לתיקון פקודת התעבורה (ריבית פיגורים בגין אי-תשלום קנס על עבירת חניה), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
