knesset,session,speaker,party,role,text,subject,sub_subject
,,חיים כץ,הליכוד,,אני רוצה לשמוע. את ממלמלת למיקרופון. תדברי שנשמע. זה נושא מעניין.,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,יפעת שאשא ביטון,,שרת החינוך,"אני אקרא בנחת. קליטה של נכסים רבים מן הצפוי; מורכבות החקירה הנדרשת לאיתור היורשים, שעלתה על הציפיות המקוריות; התשומות הכרוכות בפעולות יזומות מצד האפוטרופוס הכללי בהליך מתן צו בדבר חליפיו של נספה בשואה; קשיים משפטיים ופרקטיים שבהם נתקל האפוטרופוס הכללי בהליכי השבה ליורשים ושחרור בפועל של נכסים, וכמובן משבר הקורונה העולמי, 19-Covid, אשר עורר אתגרים וקשיים הן בפעולות החקירה והן בהליכי ההשבה ליורשים, שרובם אנשים מבוגרים, חלקם בעצמם ניצולי שואה, הנמצאים בארץ ובכל רחבי העולם, שהביאו לעיכוב בטיפול.כיום, בהינתן כמות החקירות והבקשות שנותרו לטיפול, עולה כי בתום תקופת הביניים, כפי שהוגדרה בחוק – קרי, בסוף שנת 2022 – ייוותרו בניהול האפוטרופוס הכללי עשרות רבות של נכסי נספי שואה, בשלבי השבה, בשלבי חקירה מתקדמים או בשלבי טיפול שונים. מכל מקום, לא ימוצו הליכי החקירה בעניינם. על מנת למנוע פגיעה בבעלי הזכויות בנכסים האמורים ולהביא ככל האפשר להגשמת תכלית החקיקה בנושא, ולמען היורשים של נספי השואה, התיקון שמונח בפניכם היום מבקש להאריך את תקופת הביניים שנקבעה בחמש שנים נוספות. בנוסף, הצעת החוק מבקשת לקבוע הוראות נוספות, שנועדו לאפשר השבה יעילה ליורשים בנסיבות שבהן כיום ההשבה אינה מתאפשרת, כך שיורשים של נספים בשואה שטרם אותרו או טרם הצליחו להשלים את הדרוש לצורך השבת הנכס לידיהם, לא ייפגעו. הצורך במנגנונים אלו, אשר בעיקרם עמדו לטובת החברה להשבת נכסים וכעת נמצא שנכון לאפשרם גם בפעילות האפוטרופוס הכללי, נלמד בחלוף הזמן והניסיון של עובדי האפוטרופוס הכללי, ומתוך רצון לשפר משמעותית את הכלים לניהול יעיל והשבת הנכסים באופן מיטבי.התיקון הוא מהותי – כמו שאתה אומר, חבר הכנסת חיים כץ, ואני מקווה גם שתצביע בעד אם אתה אומר שזה כל כך חשוב – שכן הימנעות מקידומו צפויה להביא לחדילת הפעולות לאיתור בעלי הזכויות בנכסים במועד שנקבע בחוק המקורי באופן שיגרום לתוצאה בלתי סבירה ולפיה היורשים של נספי השואה בנכסים אלה יופלו ביחס לבעלי זכויות בנכסים אחרים שפעולות האיתור לגביהם הושלמו, רק מפאת קוצר הזמן לביצוע פעולות האיתור של בעלי הזכויות בנכסים אלו, ובאופן בלתי מוצדק.אין צורך להכביר מילים על חשיבות הנושא והחובה המוסרית שלנו כלפי אותם נספים, שבתוכה כלולה גם המחויבות למשפחותיהם ואפשרותם לקבל לידיהם את הנכסים שהיו בבעלות יקירי ליבם שאבדו בשואה, ככל שהדבר אפשרי. הארכת התקופה והשבת הנכסים לידי הזכאים יקדמו צדק היסטורי עם נספי השואה ויורשיהם, ועל כן, חבר הכנסת חיים כץ, אני מבקשת להצביע בעד הצעת החוק. תודה רבה.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,יבגני סובה,,"היו""ר",תודה רבה לשרת החינוך. להצעת החוק הזאת הוגשו בקשות דיבור. רשימת הדוברים – אני כרגע נועל אותה.,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,קריאה,,,– – –,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,יבגני סובה,,"היו""ר","אתה רוצה שאוסיף אותך? בסדר. חבר הכנסת אמיר אוחנה – אינו נוכח; חבר הכנסת אוסאמה סעדי – אינו נוכח; חבר הכנסת יואב בן צור – אינו נוכח; חבר הכנסת אופיר כץ – אינו נוכח; חבר הכנסת יעקב אשר – אינו נוכח; חבר הכנסת ינון אזולאי – מוותר; חבר הכנסת מאיר פרוש – אינו נוכח; חבר הכנסת משה ארבל – מוותר; חבר הכנסת בצלאל סמוטריץ' – אינו נוכח; חברת הכנסת לימור מגן תלם – מוותרת; חבר הכנסת סמי אבו שחאדה – אינו נוכח; חבר הכנסת עמיחי שקלי – אינו נוכח; חבר הכנסת איימן עודה – אינו נוכח; חבר הכנסת יעקב מרגי – מוותר. חבר הכנסת אוריאל בוסו, מדבר? בבקשה. שלוש דקות, בבקשה.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אוריאל בוסו,"ש""ס",,"אדוני היושב-ראש, חבריי חברי הכנסת, קודם כול, כשאתם רואים את מר בנט מסתכל למטה כשהוא לא מקשיב, אל תתבלבלו, היום כיושב-ראש האופוזיציה מר נתניהו נאם, אז באותו זמן, בפייסבוק לייב, ראינו שנפתלי בנט נמצא בפייסבוק ומסתכל. הוא היה אחד הצופים. אז גם כשהוא לא מסתכל, קשה לו לא להקשיב לדברים – אז הוא הקשיב להם.נמצא כאן שר החוץ וראש הממשלה החליפי, וביום שישי קראתי את הפוסט שכתבת על יום ההולדת של הרב גפני, ואתה אמרת: אם אני אבוא ליום הולדת של חבר הכנסת בוסו, לא ייתנו לי להיכנס? והזדעזעת. אז אני רוצה לומר לך משהו – – –","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אמילי חיה מואטי,העבודה,,– – –,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אוריאל בוסו,"ש""ס",,"אמילי, את מוזמנת ליום הולדת שלי, וגם אם הוא יבוא ליום הולדת שלי, כולם יכניסו אותו – אבל יש הבדל בין יום הולדת פרטי ליום הולדת פוליטי. דווקא יאיר לפיד, שנכנס ליום הולדת של הרב גפני – לקחת את העוגה משם, הגעת למליאה וחילקת את העוגה של כולם עם המשותפת, ולא השארת לילדים שלנו ולאותם תומכים של הרב גפני חלק מהעוגה. זה בדיוק ההבדל בין יום הולדת פוליטי ליום הולדת פרטי. הזעזוע שלך – –","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,מיכל רוזין,מרצ,,איבדת את זה לגמרי. איבדת את זה לגמרי.,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אוריאל בוסו,"ש""ס",,"– – אם היה אותו זעזוע ממה שליברמן כתב על החרדים, אז הייתי מתייחס לזעזוע שלך, אבל כשהזעזוע הוא חד-צדדי, וכשמדברים על אחדות ומדירים חצי מהעם, אז זו אחדות של צביעות, זו אחדות בשביל לשמור על הכיסא של אנשים אחרים ולהדיר חצי מהעם. אז באמת, למי שמזדעזע, יום הולדת אמיתי – ואגב, ליום ההולדת של רעייתך לא הזמנת את משה גפני ואותי, הזמנת את נפתלי בנט. זאת אומרת שבאמת בוחרים את מי להזמין ליום ההולדת. תודה רבה.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","תודה רבה לחבר הכנסת בוסו. חבר הכנסת מקלב – מוותר; חברת הכנסת וולדיגר – מוותרת; חבר הכנסת אמסלם – מוותר; חבר הכנסת שמחה רוטמן – אינו נוכח; חברת הכנסת קרן ברק – מוותרת; חבר הכנסת טיבי – אינו נוכח; חבר הכנסת יברקן – אינו נוכח; חבר הכנסת גפני – אינו נוכח; חבר הכנסת אבוטבול – מוותר; חברת הכנסת דיסטל – אינה נוכחת; חבר הכנסת קושניר – אינו נוכח; חבר הכנסת ביטון – מוותר; חבר הכנסת אלי כהן – מוותר; חבר הכנסת ליצמן – אינו נוכח; חברת הכנסת רגב – מוותרת; חבר הכנסת מעוז – אינו נוכח; חברת הכנסת מלינובסקי – מוותרת; חבר הכנסת קיש – מוותר. חבר הכנסת פינדרוס, בבקשה. בבקשה, אדוני, שלוש דקות לרשותך.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,יצחק פינדרוס,יהדות התורה,,"אדוני היושב-ראש, חבריי חברי הכנסת, ובעיקר חבריי לסיעת ש""ס, נכון שאצלנו במפלגה אין סגידה למנהיג, זה נכון. אנחנו לא דומים בזה לש""ס, בסגידה למנהיג.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,מיכאל מלכיאלי,"ש""ס",,כשיהיה לכם כזה מנהיג גם אתם תהיו. כשיהיה לכם כזה מנהיג גם אתם תהיו.,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,יצחק פינדרוס,יהדות התורה,,"אבל כתוב בחז""ל – אתם ורוב חברי הקואליציה מכירים את זה – מדשתיק שמע מינה דניחא ליה. אז אני רוצה לומר לכם משהו.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,מיכאל מלכיאלי,"ש""ס",,יש למה לשאוף. יש למה לשאוף.,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,יצחק פינדרוס,יהדות התורה,,"אני רוצה לומר לכם משהו. אני רוצה לומר לכם משהו, גם על המאמר של לפיד. אתה יודע, אמרו לי חברי כנסת בכמה מקומות, גם באותו דיון על שיקלי, על הנושא של שנאת חינם. אני רוצה לומר לכם, אחת הטעויות הקריטיות, הקריטיות, של השיח הציבורי היא ככה: אם אני רוצה לאהוב את השני אני צריך להסכים איתו, ואם אני אוהב אותו אבל לא מסכים איתו, זה הופך להיות שנאה. הפוך, זאת אומרת, קודם כול את העמדות צריך לומר, אם לא האמת, ולא ליפול בשבי של מי שלא אומר את העמדות שלו, את העמדות. על העמדות צריך לעמוד. ואהבת חינם ואחדות זה לא שאני מסכים לעמדות שאני לא מסכים להן ולא שאני משקר בעמדות שלי; העמדות יישארו עמדות, ואנחנו נאהב כל יהודי, ואת האחים המוסלמים – שיאהבו במצרים ובירדן. תודה רבה.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","תודה רבה לחבר הכנסת פינדרוס. חברת הכנסת שטרית, את מוותרת? אז בבקשה. בבקשה, גברתי, שלוש דקות לרשותך.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,קטי קטרין שטרית,הליכוד,,"אדוני היושב-ראש, כבר התרגלנו שכל שר חינוך שמגיע למשרד החינוך מייד חושב: איך אני יכול להשאיר חותם היסטורי, בואו נעשה לנו רפורמה. כל אחד ממציא לעצמו רפורמה – מגיע שר אחר ומבטל את הרפורמה. עזוב כמה עולה הרפורמה – עשרות מיליוני שקלים עולה כל רפורמה. אבל לדרגה של הפופוליזם של חברת הכנסת שאשא ביטון עד עכשיו עוד לא הגיעו שרי החינוך. היא מדברת גבוהה-גבוהה עד שכל הפקידים שלה שנמצאים אי שם פשוט מוחאים לה כפיים, כי היא בדיוק מיישמת את מה שהם חלמו.אתם יודעים, הרי מדברים על החרדים – ביטון, החרדים, אתה זוכר שלמדו בחדר בגיל שלוש שקמץ פלוס אל""ף שווה אָ. הם ידעו לקרוא ולכתוב כבר בגיל שלוש. היום, כל אותם מלאי אוויר, הנפוחים האלה, שמיישמים רפורמות חדשניות של אוריינות, לא פוצעים את הנפש הרכה של הילדים כשהם מתקנים את שגיאות הכתיב של הילדים בדיו אדומה, אבל ילדים רבים מתקשים בקריאה גם בכיתה ו', והעברית שלהם דלה ועילגת.כדי להוציא לפועל את התוכנית שלה חייבת יפעת שאשא ביטון לזרות הרבה חול בעיני הציבור. היא טוענת שכל הכוונה שלה דווקא לחזק את הלימודים במדעי הרוח. במקום שינון – עבודת חקר, היא מצהירה בגלגול עיניים. כמה עובדות שאתן לכם מפריכות את הסיסמאות הנבובות האלה: תלמידי ישראל ניגשים היום לבגרות בתנ""ך ובהיסטוריה, והם לא נדרשים לשנן בעל פה פרקים בתנ""ך או רשימה אין-סופית של תאריכים של שושלות כאלה ואחרות של המלוכה והמלחמות. הבחינות נעשות בספרים פתוחים. מנהלי בתי הספר נמדדים על פי ההישגים של התלמידים שלהם בבחינות הבגרות. אם יהיו בחינות חיצוניות רק במתמטיקה, פיזיקה ואנגלית, הם ירכזו את כל המאמצים שלהם ללימודים האלה ויסיטו את שעות ההוראה שלהם וימריצו את המורים שלהם בתחומים שבהם נמדדת ההצלחה. לפיכך, ביטול בחינות הבגרות במקצועות האלה גוזר חידלון על הידע של תלמידי ישראל במאפיינים המובהקים של הזהות שלנו, בני עם ישראל, וזה יהיה על הראש שלך.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר",תודה רבה לחברת הכנסת שטרית. חבר הכנסת פטין מולא – –,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אורלי לוי אבקסיס,הליכוד,,אם לא ילמדו שיש לנו זכות על הארץ השמאל ינצח.,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר",– – אינו נוכח.,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אורלי לוי אבקסיס,הליכוד,,זה בדיוק הסיפור.,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חבר הכנסת אלי אבידר – אינו נוכח; חברת הכנסת לוי אבקסיס – מוותרת; חבר הכנסת גלנט – אינו נוכח. חבר הכנסת קרעי, בבקשה. בבקשה, אדוני, שלוש דקות לרשותך.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,שלמה קרעי,הליכוד,,"אדוני היושב-ראש, חבריי חברי הכנסת, בפרשת השבוע קראנו: ""ולא תונו איש את עמיתו ויראת מאלהיך"" ושמרתם ""ועשיתם את חֻקֹּתי ואת משפטי ועשיתם אֹתם וישבתם על הארץ לבטח"". התורה מדברת על אונאת דברים. מי שמצער את חברו בדברים – יש קשר בין זה לבין ישיבה בארץ לבטח. מסופר על זוג שהגיעו לבית נטוש והתנחלו שם – הביאו ריהוט, תלו תמונות. השכנים שם, העין שלהם הייתה צרה, לא טוב להם שהתנחלו שם הזוג הזה. התחילו לזרוק עליהם אבנים, להצר את צעדיהם, בקבוקי תבערה פה, וככה הפריעו להם לאורך כל הדרך. יום אחד, באמצע הוויכוח שהתלהט בין הזוג הזה לבין השכנים, בא אדם מכובד ואמר להם: הלו, חברים, מה יש לכם? זה הבית שלי, הבית הנטוש הזה, והזוג הזה יושבים כאן ברשותי.ככה גם אנחנו. היינו אלפיים שנה מחוסרי דיור בגלות. הגענו לארץ הזאת ויש לנו שכנים, שהשם ישמור, שהעין שלהם צרה בנו – לא מסוגלים לראות אותנו יושבים על הארץ שהקדוש ברוך הוא הנחיל לנו, ארץ נחלת אבותינו. אבל מה קורה? כאשר קמה ממשלה, קמה הנהגה שמצערת את הציבור שלה, מצערת את העם בישראל, ראש ממשלה שמרמה את בוחריו – אונאת דברים. זה אפילו לא אונאת דברים כבר, זה כאב פיזי – זה גל טרור, אלה אנשים שלא יודעים איך לגמור את החודש, אלה אנשים שמצטערים בגלל ההנהגה הזאת, אז ברור למה ""וישבתם על הארץ לבטח"" כבר לא קורה. ברור למה בירושלים כבר אי-אפשר להסתובב עם דגל ישראל. אי-אפשר להסתובב בראש מורם. כי כאשר מצערים את הציבור, יש בעיה מאוד מאוד קשה. וכאשר ממשלה, שפוגעת בכל הקדוש והיקר לעם ישראל – כאשר עמדה כאן שרת התחבורה בשבוע שעבר וחירפה וגידפה מערכות אלוהים חיים, השרה מרב מיכאלי – – –","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אורלי לוי אבקסיס,הליכוד,,מילא אם הייתה יודעת את ההלכה.,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,שלמה קרעי,הליכוד,,"שיקרה ורימתה רק כדי לטנף על קודשי ישראל. כאשר יש ממשלה כזו, שבמקום לגנות, במקום להוציא אותה מהמחנה מחבקים אותה, מחבקים את קריב, נותנים להם את הכוח לטנף על קודשי ישראל, ""וישבתם על הארץ לבטח"" הולך ונפגע.אנחנו כאן נייחל שיתממש מה שקראנו בהפטרת השבוע – ואני מסיים בזה – ""גדול העצה ורב העליליה אשר עיניך פקֻחות על כל דרכי בני אדם לתת לאיש כדבריו וכפרי מעלליו"". חלק כבר קיבלו את מה שהגיע להם, וגם אתם בקרוב הולכים הביתה.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","תודה רבה לחבר הכנסת קרעי. חבר הכנסת בליאק – מוותר; חברת הכנסת תומא סלימאן – אינה נוכחת; חבר הכנסת אייכלר – אינו נוכח; חבר הכנסת ישראל כץ – מוותר; חבר הכנסת לוין – מוותר. חברת הכנסת מואטי – לא מוותרת. בבקשה. בבקשה, גברתי. שלוש דקות לרשותך.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אמילי חיה מואטי,העבודה,,"ערב טוב, כנסת נכבדה.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,יצחק פינדרוס,יהדות התורה,,– – – הוא לא יודע. תעדכני אותו.,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אמילי חיה מואטי,העבודה,,"בוסו, אתה פה? אני חייבת להגיד לך משהו בעניין של ימי ההולדת.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,משה ארבל,"ש""ס",,– – –,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אמילי חיה מואטי,העבודה,,"כשקראתי את – לא, לא מוותרת. לא מוותרת.קריאות:– – –","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חברי הכנסת, חברי הכנסת. חבר הכנסת ארבל, חבר הכנסת אזולאי, חבר הכנסת מלכיאלי – היא כבר עומדת חצי דקה על הדוכן ומלבד ""ערב טוב"" לא מצליחה להוציא מילה מהפה, אז אנא תאפשר לה, כדי שתוכל לעדכן אותך.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אמילי חיה מואטי,העבודה,,"אדוני היושב-ראש, כנסת נכבדה.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אורלי לוי אבקסיס,הליכוד,,רק תעשי טובה – אל תדברי על הלכה אם את לא מכירה את ההלכה.,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חברי הכנסת, אנא אפשרו לה לדבר.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אמילי חיה מואטי,העבודה,,"חברת הכנסת אורלי לוי אבקסיס, אבא שלי גבאי בבית כנסת. תנוחי. הכול בסדר. ותנוח דעתך.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אורלי לוי אבקסיס,הליכוד,,מדברת על הלכות ולא יודעת.,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,מיכאל מלכיאלי,"ש""ס",,– – –,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חבר הכנסת מלכיאלי, די.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אמילי חיה מואטי,העבודה,,"אני תוהה, חבר הכנסת אוריאל בוסו, מה כל כך הפריע לך בנוכחות שלנו – – –","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,מיכאל מלכיאלי,"ש""ס",,– – –,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חבר הכנסת מלכיאלי, די.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אמילי חיה מואטי,העבודה,,ביום הולדת של גפני? מה האסון הגדול שיכול להתרגש על הפרלמנט הזה?,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,קטי קטרין שטרית,הליכוד,,"כי זה לא אמיתי, אמילי.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,אמילי חיה מואטי,העבודה,,"אם אנחנו חלילה נחבב אלה את אלה – אתה יודע מה – חמור מזה: נצליח לשכנע זה את זה בחזון שלנו – איזה אסון יקרה? הרי זה בדיוק הרעיון של כנסת, של פרלמנט.","הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,מיכאל מלכיאלי,"ש""ס",,– – –,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר",חבר הכנסת מלכיאלי.,"הצעת חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 5) (הארכת תקופת הביניים והחלת הוראות נוספות), התשפ""ב–2022",(קריאה ראשונה)
