knesset,session,speaker,party,role,text,subject,sub_subject
,,יבגני סובה,,"היו""ר","בעד – שמונה, אפס מתנגדים. אני קובע כי הצעת חוק זו עברה בקריאה הטרומית ותועבר להמשך דיון לוועדת הבריאות.","הצעת חוק ביטוח בריאות ממלכתי (תיקון – החזר הוצאות עבור נסיעה באמבולנס), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,נירה שפק,יש עתיד,,רווחה.,"הצעת חוק ביטוח בריאות ממלכתי (תיקון – החזר הוצאות עבור נסיעה באמבולנס), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","אוקיי, אז היא תועבר להמשך דיון בוועדת הכנסת, ושם תיקבע הדרך להמשך הדיון בהצעת החוק הזאת. רבותיי, אנחנו עוברים לסעיף הבא בסדר היום – אה, סליחה, לא שמעתי.","הצעת חוק ביטוח בריאות ממלכתי (תיקון – החזר הוצאות עבור נסיעה באמבולנס), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,נירה שפק,יש עתיד,,– – – לא לחצתי.,"הצעת חוק ביטוח בריאות ממלכתי (תיקון – החזר הוצאות עבור נסיעה באמבולנס), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","אוקיי, אז אני מבקש להוסיף – – –","הצעת חוק ביטוח בריאות ממלכתי (תיקון – החזר הוצאות עבור נסיעה באמבולנס), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,נירה שפק,יש עתיד,,רק להוסיף אותי בעד.,"הצעת חוק ביטוח בריאות ממלכתי (תיקון – החזר הוצאות עבור נסיעה באמבולנס), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","בסדר, אז נא להוסיף את קולה של חברת הכנסת שפק. בשתי ההצעות לא לחצת?","הצעת חוק ביטוח בריאות ממלכתי (תיקון – החזר הוצאות עבור נסיעה באמבולנס), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,נירה שפק,יש עתיד,,רק באחרונה.,"הצעת חוק ביטוח בריאות ממלכתי (תיקון – החזר הוצאות עבור נסיעה באמבולנס), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר",באחרונה. אז אני מבקש להוסיף לפרוטוקול את הצבעתה של חברת הכנסת נירה שפק.[הצעת חוק פ/1976/24; נספחות.],"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","אוקיי. אנחנו עוברים לסעיף הבא בסדר-היום – הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ""א–2021, של חבר הכנסת אורי מקלב וקבוצת חברי הכנסת. חבר הכנסת אורי מקלב ינמק את ההצעה מהמקום. בבקשה, אדוני.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,אורי מקלב,יהדות התורה,,"תודה רבה, אדוני היושב-ראש. נתחיל בקצת נתונים: קרוב ל-22,000 ילדים נחשפו לחומרים רעילים, ואלה נתונים משנת 2018. 90% מהחשיפות היו בבית; חומרים מסוכנים נמצאים בשימוש בבית, ורובם – 90% – נחשפו בבית, רובם בשתייה וחלקם גם בחשיפה ובחדירה לעיניים. 2,500 ילדים הופנו לבתי חולים, לחדרי מיון, וחלקם גם אושפזו.מה שאנחנו מציעים, ההצעה שלנו היא להדפיס על האטיקט של אותם חומרים רעילים – כבר היום בחקיקה צריך להבליט שזה חומר מסוכן. כולנו נחשפנו לחומרים שהם בשימוש ביתי, ויש עליהם תמונה של גולגולת ועליה המילה ""רעל"" בעברית ובאנגלית, אבל להוסיף לאותו כיתוב על האטיקט גם מספר טלפון של המכון הארצי למידע על רעלים, ששוכן בבית חולים רמב""ם, מספר טלפון, כדי שהוא יוכל להכווין, לייעץ, להדריך, שזה גם יוכל לעזור בטיפול המיידי והראשוני. הידע הרב שיש לו על כל חומר, בצורה, באופן, בכמות ובגיל של הילד שנחשף, זה יכול לתת מענה מקצועי בריאותי ואולי גם הצלה קרוב מאוד לחשיפה. תמיד כשילד לא מרגיש טוב, אנחנו מגלים את זה, את הסיוט שיש לכל הורה, לכל אימא – החשיפה של ילדים קטנים לחומרים הרעילים האלה. אבל כשזה קרה, למי שזה קרה, המידע המדויק והנגישות המהירה של מספר טלפון מקצועי ומהיר בזמן שיש פניקה ובהלה, ואין את הזמן וגם לא תמיד את היכולת, את שיקול הדעת ואת הרוגע לחפש את המספר הזה – שיהיה לו את זה על האטיקט בזמן אמת, והוא יוכל להשתמש במספר הזה כדי לקבל את המידע ואת ההכוונה ואת אופן הטיפול המיידי, שהרבה פעמים הוא מציל נפשות או מציל מנזקים על ידי הטלפון. הוא, המכון הזה, פתוח כל ימות השנה 24 שעות. תודה. ודאי, אסור לי לשכוח להגיד תודה לוועדת השרים ולכל מי שפעל במשרדים הרלוונטיים כדי לאשר את החוק הזה בתמיכת הממשלה בקריאה הטרומית. תודה.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,קארין אלהרר,,שרת האנרגיה,"תודה רבה לחבר הכנסת מקלב. מאחר שההצעה הזאת באמת, כמו שאמרת, בתמיכת הממשלה, אבל השרה – – –אני אגיב מפה.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","את תגיבי מהמקום? בסדר גמור, כי אמרו לי שהיא בדרך, אז אמרתי שאני אמתין ואולי אאפשר התנגדות. אם כן, אני אתן לשרה להשיב על הצעת החוק, ולאחר מכן – ראיתי ושמעתי – חברת הכנסת סטרוק גם תתנגד להצעה. השרה אלהרר, בבקשה, עשר דקות לרשותך.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,קארין אלהרר,,שרת האנרגיה,"אדוני היושב-ראש, כנסת נכבדה, אדוני המציע חבר הכנסת מקלב – – –","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יעקב אשר,יהדות התורה,,לא שומעים. רמקול.,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר",אני אבקש לפתוח מיקרופון לשרה המשיבה.,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,קארין אלהרר,,שרת האנרגיה,שומעים?,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,קריאות,,,– – –,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,קארין אלהרר,,שרת האנרגיה,שומעים. יופי.,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר",יופי. תודה רבה.,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,קארין אלהרר,,שרת האנרגיה,"אדוני היושב-ראש, כנסת נכבדה, חברי המציע חבר הכנסת מקלב, הצעת החוק המונחת בפניכם מבקשת לאפשר קבלת מידע על אודות הטיפול המומלץ בעת חשיפה לחומרים רעילים ומסוכנים המצויים בבית ובסביבה, על ידי הוספת מספר הטלפון של המכון הארצי למידע בהרעלות לאזהרות המופיעות על מכלים וצרורות המכילים רעלים.במקרים רבים ישנה חשיפה לחומרים רעילים הנמצאים בשימוש ביתי, כמו חומרי ניקיון, ולציבור אין בהכרח את הכלים כיצד לפעול. לשם כך קיים מכון ארצי למידע בהרעלות, והוא גוף מרכזי ומוסמך של משרד הבריאות, המייעץ לציבור טלפונית 24 שעות ביממה בנושאי הרעלות, תרופות וכדומה. הנגשת המספר של המרכז יכולה לסייע לציבור המתמודד עם מצבים של חשש לחשיפה או בליעה של חומרים מסוכנים ורעילים.לאור האמור, אני קוראת לחברות וחברי הכנסת לתמוך בהצעת החוק שלפנינו בקריאה הטרומית. המשך קידום החקיקה, חבר הכנסת מקלב, יתבצע על פי החלטת ועדת שרים, בהסכמות ומול משרדי הממשלה הבאים: הגנת הסביבה, כלכלה, אוצר ומשפטים. האם אתה מסכים?","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,אורי מקלב,יהדות התורה,,אמרתי הן.,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,קארין אלהרר,,שרת האנרגיה,"אמרת הן. אי לכך ובהתאם לזאת, אני קוראת לכנסת הנכבדה לתמוך בהצעת החוק, כפי שעשתה הממשלה. תודה רבה.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","תודה רבה, גברתי השרה. חברת הכנסת סטרוק, יש לך שלוש דקות להתנגד להצעה, בבקשה.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,אורית מלכה סטרוק,הציונות הדתית,,"תודה, אדוני היושב-ראש, חבריי חברי הכנסת, אי-אפשר, פשוט אי-אפשר להישאר אדישים לביטוי המגעיל והמזוויע שביטא אחמד טיבי כלפי חברתנו מירב בן ארי. אני רוצה קודם כול להגיד שמירב היא אחת הפרלמנטריות הכי טובות שראיתי ever, באמת. חרוצה, חרוצה ברמות-על. אני חושבת שאין אחד – – –","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,קארין אלהרר,,שרת האנרגיה,"הינה, אנחנו מסכימות.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","זה לא קשור לאיכות העבודה בפרלמנט. זה פשוט כבוד לאדם, ולכן גם ביקשתי מייד להפסיק עם הדברים – –","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,אורית מלכה סטרוק,הציונות הדתית,,נכון.,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","– – ואפילו להוריד, אבל חבר הכנסת טיבי ירד מהדוכן.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,אורית מלכה סטרוק,הציונות הדתית,,"אבל אני קודם כול רוצה לדבר על מירב, כי ראיתי אותה בוכה וזה כאב לי. אנחנו מדברים לא רק על אישה רגישה וקשובה ושהולכת לכל מקום ושומעת כל אחד, ואכפתית באמת ברמות אחרות, ומקצוענית וחרוצה. אני קודם כול רוצה לדבר בשבחה, זה האלף של האלף. המליאה הזו חייבת לשמוע את שבחה – את מקצת שבחה – של מירב, את מקצת שבחה של מירב. זה קודם כול.ועכשיו אני רוצה לדבר על החומרים המסוכנים, ואת זה הייתי רוצה להגיד למירב אבל היא לא פה, ואני אומרת את זה לכולכם – גם לך נירה וגם לך קארין ולכולכם, חברי הקואליציה. אתם קואליציה שנשענת על חומרים מסוכנים מסוגו של אחמד טיבי. זה מה שאתם עושים. אתם הגעתם אל עברי פי פחת האלה – –","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,קארין אלהרר,,שרת האנרגיה,– – –,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,אורית מלכה סטרוק,הציונות הדתית,,"– – שבמסגרתו מי שתפקד וגאה בכך שהוא היה יועצו של רב המרצחים ערפאת, הוא קובע אילו חוקים אתם תעלו ואילו חוקים לא. איתו אתם עושים שירקעס. איתו. לפני שבוע בדיוק הוא שהחליט. הוא עמד פה עם יאיר לפיד ועשה איתו את ההסכם שהוא עשה, ואף אחד עדיין לא יודע בבית הזה מה יאיר לפיד שלשל לכיסיו של האיש הזה, שהוא, הוא – אני לא רוצה להשתמש בביטוי הנוראי שלו, אבל הוא תומך מחבלים, שותף של ארכי-מחבל. הגיע הזמן שאתם – כן, כי אתם אולי שמאלנים אבל אתם ודאי ציונים, ודאי אכפת לכם הזהות של המדינה הזו – –","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,קארין אלהרר,,שרת האנרגיה,– – –,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,אורית מלכה סטרוק,הציונות הדתית,,"– – תתנערו מהשותפות עם האיש הזה ועם שותפיו, שהם לא לא-ציונים, הם אנטי-ציונים; הם מחבקי מחבלים; הם מתנגדים לעצם קיומה של מדינת ישראל. תתנערו מהם. תראו לאיזה מקומות שפלים אתם מדרדרים את הבניין הזה, את המוסד הזה. תודה רבה.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","תודה רבה לחברת הכנסת סטרוק.אם כך, אנחנו נעבור להצבעה.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,אורית מלכה סטרוק,הציונות הדתית,,– – – להגיע למקום.,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר",אני אתן לך להגיע למקום.,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,אורי מקלב,יהדות התורה,,– – –,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","אה, אתה רוצה? בבקשה, אתה רשאי להשיב. בבקשה.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,קארין אלהרר,,שרת האנרגיה,לא הבנתי – – –,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","על פי התקנון זו לא חובה, אבל אנשים רוצים. גם ביום שיש הסכמות וגם ביום שסדר-היום הוא קצר, וגם בגלל הבקשות שהיו, עדיין יש חברי כנסת שלמרות ההסכמות מבקשים להאריך כמה שאפשר את ההצבעות המעטות האלה.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,אורי מקלב,יהדות התורה,,עשו שימוש בחוק שלי – – –,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","זה בסדר גמור, זה זכות של כל חבר כנסת לפעול על פי התקנון. בבקשה.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,אורי מקלב,יהדות התורה,,"קודם כול, עשו שימוש וניסו לשכנע – – –","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","רק שנייה. אני אפתח שעון ואז תוכל להגיד מה שאתה רוצה, אדוני. שלוש דקות לרשותך. בבקשה.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,אורי מקלב,יהדות התורה,,"קודם כול, זה בהסכמות, ואני נמצא כאן מהשעה 11:00, וזה יום כזה, אז דווקא צריך לגלות סובלנות, גם אם עולים.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,קארין אלהרר,,שרת האנרגיה,"זכותו, אבל יש – – –","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,אורי מקלב,יהדות התורה,,אם זה היה יום עמוס ויום מאוחר – את לא צריכה להישאר.,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר",אתה מדבר אליי?,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,אורי מקלב,יהדות התורה,,לא. עכשיו השרה אומרת – – –,"הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","אני בשאילתות נתתי פה לאנשים לדבר מעבר לתקנון, אז – – –","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,קארין אלהרר,,שרת האנרגיה,"לא, אני תמיד אוהבת לשמוע אותך – – –","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,אורי מקלב,יהדות התורה,,"בסדר, אני רק אומר, אני גם לא אאריך בדבר הזה וגם תשמעו מה אני באמת רוצה להעלות ולשכנע אתכם. אני חושב שביום הזה, דווקא היום הזה, יש חשיבות רבה לדברים שאני רוצה להגיד. בעוד כמה שעות אנחנו נכנסים לל""ג בעומר, יעלה ל""ג בעומר. היום הזה מבחינתנו זה יום קשה מאוד: יום של שמחה מצד אחד, יום של מסורת של עשרות שנים, אבל יום השנה ל-45 אנשים – ילדים, מבוגרים, אחים, הורים של ילדים, של משפחות שלמות שנספו באסון הכבד הזה, שלא נתפס גם לאחר שנה. 45 הרוגים – אסון בקנה מידה בין-לאומי, אסון של אנשים שגם לא נדחקו ולא נדחסו לאף מקום, לא ניסו להגיע בכוח, לא חשבו שהם הולכים למקומות סכנה. הפוך. רובם יצאו ממקום שהיה קצת לחץ – הם הרגישו שהיה לחץ והלכו החוצה בדרך היחידה שהייתה להם, לא מעבר לזה. לא דחפו. בסופו של דבר באסון נורא, באסון שהיה אסון של דממה, אחד חנק את השני וכן הלאה וכן הלאה, וזה מה שהיה שם, באסון הרע הזה.כפי שידוע, הממשלה מטפלת באסון מירון – אני מדבר עכשיו על ההילולה שאמורה להתחיל, שבעצם כבר נמצאת בעיצומה, מבחינות מסוימות. וההילולה הזאת, היו כאלה שזה לא מצא חן בעיניהם ולא נתנו גיבוי והיו טענות והייתה ביקורת. אני בכל אופן עד היום לא התערבתי בעניין הזה. אחרי שיש 45 הרוגים, אין לי כתפיים מספיק רחבות להתערב, אף שראיתי והיו לי הצעות לשיפור והצעות לייעול. גם דיברתי עם הפרויקטורים, אבל לא נתתי לזה פומבי, מכיוון שאני חשבתי שצריך לתת, ודאי גם אם אני לא מסכים לגיבוי, לדבר של אחרי 45 הרוגים.אבל דבר אחד כן אני רוצה להגיד, שכבר ההתחלה שלו היא התנהלות המשטרה מול אלה שכן קיבלו את האישור המיוחל – בערך, אולי, 20% ממה שמגיעים כל שנה, אם לא פחות. אני כבר אומר לכם, אנשים שלא מגיעים כבר היום, לא מגיעים. יש להם כרטיסים, והם לא רוצים להתעמת עם המשטרה. הם חוששים מעימות בדרך. ההכרזות שיש שם, הניסיון שיש קודם – לא שאני מצדיק את אלה שהתפרעו, אבל המשטרה צריכה להתנהג בעניין הזה.אם אנחנו נותנים גיבוי גם היום להגבלות קשות מאוד כלפי אנשים שרגילים עשרות שנים ברצף – הם, הוריהם, סבותיהם – להגיע ביום הזה למירון, הם לא מגיעים השנה, אבל אל אלה שמגיעים יש להתנהג לא רק בסובלנות – ביחס, לדעת מה התפקיד שלהם. לשמור על הסדר – זה כן, לשמור על ההוראות, אבל מכאן ואילך להגיע למגע עם מתפלל, מייד למגע של עימות, לניכור כזה? אנשים כבר עכשיו עומדים בחניונים ובדרך שעות רבות. למה להקשות? למה לא לכבד את זכרם של אותם הרוגים? ביום הזה, כשחלק מהאירוע יהיה אזכרות לאותם 45 הרוגים – לתת אופי, לשמור על האופי המכובד, על האופן האחראי. זה חלק נכבד וחלק מרכזי בכל האירוע שאמור להיות. ואנחנו מתפללים. קודם כול אנחנו מתפללים לזכר נשמתם של כל 45 ההרוגים האלה. אנחנו מתפללים גם שכל זה יעבור בשלום. השילוב הזה של השמחה מצד אחד ושל הצער מצד שני יביא רק לתועלת ולשמירה לשנים הבאות. תודה.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","תודה רבה לחבר הכנסת מקלב.אם כך, אנחנו נעבור עכשיו להצבעה. אנחנו נצביע על הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ""א–2021, של חבר הכנסת אורי מקלב וקבוצת חברי הכנסת. נא להצביע הצבעה אלקטרונית. הצבעה.","הצעת חוק החומרים המסוכנים (תיקון – פרטי התקשרות למרכז רעלים), התשפ”א–2021",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","בעד – תשעה, אפס מתנגדים. אני קובע כי הצעת החוק עברה בקריאה טרומית, ותועבר להמשך דיון בוועדת הפנים והגנת הסביבה.[הצעת חוק פ/2991/24; נספחות.]","הצעת חוק הבנקאות (שירות ללקוח) (תיקון – העברת משכנתה בין בנקים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","אנחנו עוברים לסעיף הבא בסדר-היום – הצעת חוק הבנקאות (שירות ללקוח) (תיקון – העברת משכנתה בין בנקים), התשפ""ב–2022, של חבר הכנסת יעקב אשר וקבוצת חברי הכנסת. יעקב אשר, אתה יכול לנמק מפה. לא כתוב לי שההנמקה מהמקום.","הצעת חוק הבנקאות (שירות ללקוח) (תיקון – העברת משכנתה בין בנקים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב אשר,יהדות התורה,,"לא, זה הוחלף.","הצעת חוק הבנקאות (שירות ללקוח) (תיקון – העברת משכנתה בין בנקים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר",הוחלף למה?,"הצעת חוק הבנקאות (שירות ללקוח) (תיקון – העברת משכנתה בין בנקים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב אשר,יהדות התורה,,להנמקה מהצד.,"הצעת חוק הבנקאות (שירות ללקוח) (תיקון – העברת משכנתה בין בנקים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","אוקיי, אין בעיה. בבקשה.","הצעת חוק הבנקאות (שירות ללקוח) (תיקון – העברת משכנתה בין בנקים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב אשר,יהדות התורה,,לא מופיע אצלכם? צריך להופיע.,"הצעת חוק הבנקאות (שירות ללקוח) (תיקון – העברת משכנתה בין בנקים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר",אתה יכול לנמק מהמקום.,"הצעת חוק הבנקאות (שירות ללקוח) (תיקון – העברת משכנתה בין בנקים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב אשר,יהדות התורה,,"מופיע ברישומים. מזכירות הכנסת, תודה לכם.אדוני היושב-ראש, גברתי השרה, אדוני השר חמד עמאר, כנסת נכבדה, הצעת חוק הבנקאות (העברת משכנתה בין בנקים). אדוני היושב-ראש, משכנתה היא ההתחייבות הכלכלית הכי גדולה והתקופה הכי ארוכה של אזרחים מול הבנק. אנשים משעבדים חלק מהשכר החודשי שלהם במשך 25-20 או 30 שנה עבור קורת גג.השוק, כמו שאנחנו יודעים, עובר שינויים, אבל הריבית לא תרד אם אנשים לא ימחזרו וינסו להגיע להצעת מחיר טובה יותר על הלוואה. למרות שיש 70% כדאיות במחזור, רק 20% מנצלים את זה, אדוני השר, ומתוכם 5% בין בנק לבנק. למה? כי אדם עושה חשבון: אני אבוא עכשיו לעשות את המחזור – הוא צריך להתחיל לרוץ. אנחנו בדקנו כמה פעמים צריך לרוץ לבנק ולרשם ולפה ולשם ולשלם עמלות, אז אנשים נרתעים ולא עושים את זה, וכך הם מפסידים כסף כל יום בהלוואה הכי גדולה של חייהם. גם הצעות המחיר של הבנקים הן יותר גבוהות, כי הם יודעים שלא יבואו אליהם בכל מקרה.לכן הצעת החוק, אדוני היושב-ראש, מדברת על דבר פשוט: להפחית ביורוקרטיה בתהליך של המחזור. אנשים ישלמו פחות, לקוחות לא יהיו שבויים בגלל שהם יפחדו לעשות את הצעד הזה. הצעת החוק גם תגרום לתחרות אמיתית בין הבנקים במחזור המשכנתאות. כיום גם הלקוחות שמחזירים משכנתה עושים את זה באותו בנק, כמו שאמרנו. הדבר המרכזי הוא שהצעת החוק הזאת תעודד תחרות בשוק המשכנתאות, תוזיל את עלויות המשכנתה ותפחית ביורוקרטיה סבוכה ומיותרת. לכן אני מבקש מהכנסת לאשר את הצעת החוק. תודה רבה.","הצעת חוק הבנקאות (שירות ללקוח) (תיקון – העברת משכנתה בין בנקים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","תודה רבה לחבר הכנסת יעקב אשר. מי שישיב על ההצעה הזאת הוא השר במשרד האוצר חמד עמאר. בבקשה, אדוני השר.","הצעת חוק הבנקאות (שירות ללקוח) (תיקון – העברת משכנתה בין בנקים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב אשר,יהדות התורה,,רק שכחתי להגיד שאני מקבל את ההתניות שהיו בוועדת השרים כפי שהוסכם.,"הצעת חוק הבנקאות (שירות ללקוח) (תיקון – העברת משכנתה בין בנקים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","אדוני, עשר דקות לרשותך.","הצעת חוק הבנקאות (שירות ללקוח) (תיקון – העברת משכנתה בין בנקים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
