knesset,session,speaker,party,role,text,subject,sub_subject
,,דוד ביטן,,"היו""ר","אורלי, לפי החוק, מי קובע את התקציב של כל ארגון?","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,אורלי לוי אבקסיס,הליכוד,,"תראה, בסופו של דבר, פה הנכים נותנים בכל חודש דמי חבר.","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,דוד ביטן,,"היו""ר","לא, את אומרת 70% מהתקציב, אז מי קובע את התקציב? הם קובעים. אז המדינה צריכה להשתתף 70% כשהם קובעים? את צריכה לפתור את הבעיה הזו.","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,אורלי לוי אבקסיס,הליכוד,,"אז תקשיב, תקציב הארגון עומד על סך של 150 מיליון ש""ח. רוב תקציב הארגון, מעל 80%, נשען על הכנסות מדמי חבר של נכי צה""ל.","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,דוד ביטן,,"היו""ר","אבל זה חוק. את צריכה לפתור את הבעיה שהתקציב שלהם צריך להיות בתיאום עם משרד האוצר או משרד הביטחון, אחרת איך ישתתפו?","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,אורלי לוי אבקסיס,הליכוד,,"בשביל זה אנחנו צריכים להגיע למשא ומתן. בוודאי. תראה, אני אספר לך סיפור. כשרצו להקים את בית הלוחם באשדוד היה מחסור מאוד גדול בכספים לארגון כדי לסיים אותו. העלות הייתה גבוהה. תזכור שיש בסך הכול חמישה. אני לא מזלזלת בחמישה, אבל הפיזור הארצי בעצם לא מגיע לכל נכי צה""ל – אתה יודע, נכי צה""ל הם ממטולה ועד אילת.","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,דוד ביטן,,"היו""ר","כן, מכיר.","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,אורלי לוי אבקסיס,הליכוד,,"ולעיתים, אם יש לך בית לוחם בחיפה, אז מי שנמצא בבית שאן או במקום אחר – רק בהתעסקות להגיע לשם ולקבל את התנאים יוצא שכרו בהפסדו. אבל העלויות האלה, למשל, בסוף הגיעו למצב שיושב-ראש הארגון הקודם – כך לפי הוועדות שהיינו בהן – ביקש סוג של הלוואה ממשרד הביטחון, ובתמורה היה מוכן לוותר על חלק מהסעדים וחלק מהזכויות של נכי צה""ל.היה על זה מרמור גדול מאוד, היו על זה ועדות, היו על זה מאבקים בתוך הארגון. אני זוכרת את עידן קלימן, שהיום הוא יושב-ראש הארגון, נאבק אז בהחלטה המטומטמת הזו, שאמרה: אנחנו נקים בית לוחם ובתמורה, כדי לקצץ בעלויות, אנחנו נקצץ בטיפולים של הפצועים.","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,דוד ביטן,,"היו""ר",זה באמת לא הגיוני.,"הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,אורלי לוי אבקסיס,הליכוד,,"זה הזוי. והיום נמצא שם מי שאני זוכרת שבימים הראשונים שנכנסתי לכנסת היה היועץ המשפטי של הארגון. היום הוא גם היושב-ראש, לאחר שהיה יושב-ראש מחוז דן, והוא עושה עבודה נפלאה, ואין ספק שגם יש תוצאות.בשנים האחרונות, על רקע התבגרותם של נכים רבים, התיישנות המבנים, התייקרות אחזקתם, קיימת עלייה תלולה בהוצאות הדרושות לשיקומם של נכי צה""ל, ובה בעת יש ירידה דרמטית בהיקף התרומות, ועוד יותר בתקופת הקורונה. מדינת ישראל נדרשת למלא את תפקידה וחובה באופן ראוי, ולשאת במרב העלויות הכרוכות בשיקומם הראוי של נכי צה""ל, תוך השוואת מעמדם של בתי הלוחם למעמדם של מוסדות דומים, ובכללם יד ושם, מוזיאונים, מוסדות חינוך שאינם בבעלות המדינה, ישיבות הסדר שונות ועוד.אם את זה אנחנו לא נשכיל לבוא ולתקן, אנחנו בסופו של דבר אומרים: מרגע שיצאתם לאירוע, תשלמו אתם בעבור הדברים האלה. גילוי נאות: בעלי הוא נכה צה""ל. גילוי עוד יותר נאות: הוא לא משתמש בבתי הלוחם – הם רחוקים מדי. אבל הסיפורים מגיעים. וכשאתה שומע את אותם אנשים שנהנים מהשעות האלה – עושים להם פעילויות, עושים להם חוגים, עושים להם קורסים שם, זה באמת מין אכסניה כזאת שמאגדת בתוכה את מה שהם צריכים, הם והמשפחה שלהם, גם לבילוי אבל גם לשיקום ולספורט. כשאתה שומע אותם וכשאתה יודע שזה לא מובטח לאורך זמן, לא האחזקה, לא השיפוץ, לא התחזוקה של המבנים הישנים, אתה מבין שמישהו צריך לקחת פה את המושכות. ואם המדינה יודעת לעשות את זה עם מוזיאונים, עם מוסדות תרבות, עם תיאטראות וכדומה, אין ספק שפה היא צריכה לשים יד בכיס ולתת ולעזור, ובטח לא כדי להוריד, כמו שהם ניסו להוריד מהאחרונים.","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,דוד ביטן,,"היו""ר","אין ויכוח. התערבתי רק על מה כתבת, 70%. אם זה לא בתיאום איתם, איך ישלמו 70%?","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,אורלי לוי אבקסיס,הליכוד,,"אנחנו מנסים לסדר פה גם את העניין של נפגעי פעולות איבה. אנחנו לא יכולים לשכוח אותם, אזרחי המדינה שכל חטאם היה להיות במקום הלא-נכון בזמן הלא-נכון. חוק זה קובע שגם את ארגון נפגעי פעולות האיבה על המדינה לתקצב. האבסורד היום הוא שארגון נכי צה""ל מסבסד אותם. נכי צה""ל משלמים לבית הלוחם, מחזיקים את בית הלוחם וכדומה, וטוב שהם פותחים את שעריהם גם לנפגעי פעולות איבה, אבל בסוף הם מממנים את נפגעי פעולות איבה במקום שהמדינה צריכה לעשות את זה. הצעת החוק הזו באה בעצם לסדר את העניינים.עכשיו אני רוצה לומר לך משהו. כשהגשתי את הצעת החוק הזו – ואני בקשר שנים גם עם הארגון, ובכלל בכל מה שנוגע לנכים, בין שזה נכי צה""ל ובין שזה נכים של הביטוח הלאומי, צריך לתקן את הדברים ואת העוולות – הגיעו אליי מהקואליציה, מלשכתו של שר הביטחון בני גנץ, והגיע אלינו גם חבר הכנסת רם בן ברק, והם ביקשו ממני שאני לא אעלה את החוק להצבעה, הם רוצים גם להעלות חוק דומה, ושאנחנו נעשה את זה ביחד, ואנחנו נתחום את זה בזמן, ולכן ותשובה והצבעה יהיו במועד מאוחר. אמרתי להם: תראו, זה גם לגבי מכסה – – –","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,דוד ביטן,,"היו""ר",שיעשו את זה מהר ולא בעוד שנתיים.,"הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,אורלי לוי אבקסיס,הליכוד,,"ושיעשו את זה מהר. ואני הבנתי גם מהיועצת של שר הביטחון, מעיין, שתוך שבועיים מביאים את זה לאישור הממשלה, ואז זה גם יגיע לכנסת, ושם הם בעצם מציעים שאנחנו נשתף פעולה, קואליציה ואופוזיציה, והחוק הזה יעבור. אז אני מאוד מקווה שאכן כך יהיה. הרי בסופו של דבר אנחנו רוצים לעשות טוב, וכמו שעשינו בחוק הקודם עם חסרי עורף משפחתי וכדומה, וגם בנושאים נוספים אחרים, יש לנו את היכולת להביא בשורה אמיתית לאלה שזקוקים לה. אז נכי צה""ל צריכים לדעת שאנחנו שם בשבילם, אם זה אופוזיציה ואם זה קואליציה. אני רק מקווה מאוד שאתם תביאו את החוק בזמן סביר, קרוב. לי אמרו שבועיים. אתה יודע מה? אני מוכנה גם שלושה שבועות.","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,דוד ביטן,,"היו""ר","כמו שאני מכיר, זה לא יהיה שבועיים. זה לא יהיה שבועיים, את יודעת את זה. את יודעת, לוקח להם זמן עד שעושים את התהליך.","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,אורלי לוי אבקסיס,הליכוד,,"לא, לא, החוק מוכן ואני הבנתי שכבר ביום ראשון הקרוב, אם לא ביום ראשון הבא, הוא מגיע להחלטת ממשלה.","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,דוד ביטן,,"היו""ר",אני מקווה שאת צודקת.,"הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,אורלי לוי אבקסיס,הליכוד,,"אם לא, בעוד שבועיים נעלה את זה ונעשה גם הצבעה שמית, אבל אני נוטה להאמין שבנושא הזה אנחנו נגיע לעמק השווה למען אותם אנשים שנתנו את חייהם ועתידם. אני חושבת שכפי שסוכם, שיעלה גם שר או נציג מהקואליציה שיאשר את הסיכום הזה לפרוטוקול. תודה.","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,דוד ביטן,,"היו""ר",ניתן לו את הצ'אנס. ישיב סגן שר הביטחון.,"הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,קריאה,,,"אין הצבעה, נכון?","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,דוד ביטן,,"היו""ר","לא, אין הצבעה.","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,אלון שוסטר,,סגן שר הביטחון,"אדוני יושב-ראש הישיבה, חברות וחברי הכנסת, הנושא נמצא בחזית סדר-היום של שר הביטחון ושל משרד הביטחון בהובלת המנכ""ל, רפורמת נפש אחת, שמתבצע סיוע נוסף לארגון נכי צה""ל, וגם אכן עיסוק בשאלה שהעלתה חברת הכנסת אורלי לוי וחבר הכנסת בן ברק במקביל.אם כן, משרד הביטחון מתכוון להביא בשבועות הקרובים הצעת חוק ממשלתית שתעסוק בכלל ההיבטים של מעבר ממנגנון תמיכות לתקצוב דרך חוק. יוצמדו אליה הצעות החוק הפרטיות של חבר הכנסת רם בן ברק וחברת הכנסת אורלי לוי אבקסיס, והן תידונה בוועדת חוץ וביטחון של הכנסת. לכן, בהתאם לסיכום עם חברת הכנסת לוי אבקסיס, ההצבעה תתקיים כשתובא הצעת החוק הממשלתית.","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,דוד ביטן,,"היו""ר","תודה. אמרת ""שבועות"". אני מקווה שזה לא יותר מזה. בוא נגיד שזה יהיה במושב הזה, שזה יהיה במושב הזה, כי אם זה יידחה אז זו בעיה.","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,אורלי לוי אבקסיס,הליכוד,,"למען הסר ספק, זה הסיכום – במושב הזה. אני חושבת שהם הבינו את הצורך.","הצעת חוק תמיכה במימון פעילות ארגון נכי צה""ל ובתי הלוחם ובארגון נפגעי פעולות האיבה, התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,דוד ביטן,,"היו""ר",מאה אחוז. אז סיימנו את כל ההצעות הטרומיות.,התחבורה הציבורית קורסת – איומים על השבתת הענף,
,,דוד ביטן,,"היו""ר","עכשיו אנחנו עוברים להצעות דחופות ורגילות לסדר-היום. ראשית – הצעות לסדר-היום בנושא: התחבורה הציבורית קורסת – איומים על השבתת הענף, מס' 2614, 2615 ו-2619. חברת הכנסת חוה אתי עטיה תתחיל. מקלב, אתה אחריה. מרגי איננו. שלוש דקות.",התחבורה הציבורית קורסת – איומים על השבתת הענף,
,,חוה אתי עטייה,הליכוד,,"אדוני היושב-ראש, כנסת נכבדה, גברתי השרה, נהגי התחבורה הציבורית במצוקה. המצוקה הזו היא יום-יומית. הענף כולו בקריסה, נהגים בורחים מהענף, משרד התחבורה בורח מאחריות, ובדיונים בבתי הדין לעבודה טוען המשרד שהוא אינו צד בסכסוך ואינו מעוניין להשתתף בדיונים. המחסור באלפי נהגי תחבורה ציבורית – לפי ההערכה מדובר בערך ב-5,000 נהגים, והדבר נותן את אותותיו. אבל במקום לייעל את השירות, משרד התחבורה שופך כסף על תוספות שירות, מוסיפים נסיעות שאין מי שיפעיל אותן, והתקציב מגיע למקומות הלא-נכונים.למרות תנאי ההעסקה המפרכים, אין פנאי למנוחה, אין חדרי מנוחה, אין תחנות ריענון ואפילו שירותים אין. נהג אוטובוס יוצא לנסיעה כשהוא עייף ומותש גופנית ונפשית. הנהגים עובדים במשמרות ארוכות ושוחקות. לפי התקן האירופי נהג יכול לעבוד תשע שעות ביום; בישראל הוא עובד 12 שעות ברציפות.פן נוסף הוא הפן הכלכלי. שכר הנהגים בארץ נמוך ואינו משקף את גודל האחריות המוטלת על שכמם. במדינות המפותחות שכר הנהגים גבוה יותר מן השכר הממוצע במשק, בעוד בארץ השכר של הנהגים נמוך ב-35% מהשכר הממוצע. לכל זאת מצטרף אתגר נוסף: בשנת 2020 הצהירו כשני שלישים מהנהגים שחוו אלימות מן הנוסעים לפחות פעם אחת במהלך השנה. אין שום תוכנית למיגור האלימות. כל אלו מפריעים לגיוס נהגים חדשים ולשימור של נהגים בעבודה, דבר המטיל עומס רב יותר על הנהגים הנותרים. התחבורה הציבורית כשמה כן היא – היא צריכה וחייבת לשרת את הציבור הרחב במקצועיות.מי שזקוקים ביותר לשימוש בתחבורה הציבורית הם השכבות החלשות והמגזרים שאין להם רכב פרטי. אם אותם אנשים לא יוכלו להגיע למקומות העבודה, החברה כולה תתמודד עם גל נוסף של אבטלה, והעוני יחריף. לפי העדויות של גורמים מקצועיים בתחום התחבורה הציבורית, ישנם כ-70,000 נהגים בעלי רישיון נהיגה לאוטובוס שיושבים בבית ורוצים לחזור לשוק התעסוקה. לו רק תנאי ההעסקה היו סבירים, היה ניתן לשפר קצת את המצב. עצוב ומתסכל לראות את נהגי התחבורה הציבורית נאנקים ועובדים בתנאים-לא-תנאים.דווקא כאשר יוקר המחיה עולה, מחירי הדלק מזנקים, עבודות הרכבת סותמות את הכבישים בכלל ובתל אביב הגדולה בפרט, דרישות הנהגים חייבות לקבל מענה מערכתי מצד הממשלה, ולא פתרונות נקודתיים. יש לשפר את שכרם, להכיר בהם כעובדי ציבור, לפעול למען הפסקת האלימות נגדם ולהתקין שירותים בכל מסוף. מדובר בשיפור השירותים.אני מזכירה כי בעקבות המצב בתחבורה הציבורית הסתדרות עובדים לאומית הכריזה על סכסוך עבודה וצפויה להשבית חברות תחבורה ציבורית במשך כל שעות הבוקר. הנהגים אינם מעוניינים לפגוע בנוסעים שאין להם חלופת נסיעה אחרת, אבל המדינה לא הותירה להם ברירה. כפי שציינת הערב, גברתי השרה, התחבורה הציבורית קודמת לרכבים הפרטיים, ובהתאם לכך אנו חייבים לדאוג לנהגי האוטובוסים ולשים אותם במרכז.אני קוראת לחברי הכנסת להירתם לפתרון המצב ולהמשיך לדון בדרכים לפתרון המצוקה בענף בכובד ראש בוועדת הכלכלה. תודה רבה.",התחבורה הציבורית קורסת – איומים על השבתת הענף,
,,דוד ביטן,,"היו""ר",תודה. חבר הכנסת אורי מקלב.,התחבורה הציבורית קורסת – איומים על השבתת הענף,
,,אורי מקלב,יהדות התורה,,"תודה רבה. אדוני היושב-ראש, גברתי השרה, חבריי חברי הכנסת, גם בשעה מאוחרת זו הנושא הזה הוא חשוב. גם בשעה זו נהגים נוסעים בכבישים, מובילים נוסעים, דואגים שיגיעו בבטחה הביתה, ואנחנו גם דואגים לשלומם. השרה באמת נשארה פה לשמוע. זה המשך של דיונים לא מעטים שאנחנו בתקופה האחרונה דנים פה בכנסת, בתקשורת ובעוד מקומות על המשבר שיש היום בתחבורה הציבורית בנהגים, המחסור בנהגים בתחבורה הציבורית.אין ספק היום שהמשבר והחוסר בנהגים בתחבורה הציבורית הם בעיקר בעקבות שכר נמוך, שלא מבטא ולא משקף את מה שהם אמורים לקבל. אני חושב שגם בזה אפשר לטפל, לפתור את זה כיום, להכניס את זה למכרזים הרבים שמשרד התחבורה מוציא כתנאי בתוך המכרז, שהוא ישקף שכר הוגן ומתאים לנהגים. היום השכר נמצא בחלקו במכרז אבל הוא לא מספק. צריך להגדיל אותו בתוך תנאי המכרז, כמו שאנחנו עושים בעוד פרמטרים רבים. דווקא החברות מתחרות, מורידות מחירים וזוכות במכרזים, והרווח שלהן הוא על ידי כך שלא משלמים לנהגים מספיק ועוד דברים כאלה.הדבר השני זה התנאים, התנאים המינימליים, האנושיים, שצריך לקבל נהג שעובר דרך ארוכה. הוא צריך את המנוחה שלו, הוא צריך את השירותים האלמנטריים והאישיים שלו. סיפורים נוראיים שמענו בכנסת: אנשים משתמשים בבקבוקים, עד כדי כך, חוזרים רטובים הביתה, כל הבגדים – דברים שמזעזע לשמוע. כאן צריך שיתוף פעולה עם הרשויות. משרד התחבורה לא יודע לפתור את כל הבעיות האלה, אבל אפשר להעמיד תנאים לרשויות המקומיות בתמיכות ושיתופי פעולה שנותנים מענה בכל מקום לנהגים.הדבר השני הוא ללא ספק ביטחונם. אני חושב שביטחונם של נהגים, שמירה ממה שהם סובלים – חלק מאלימות וגם מוונדליזם, אצל חלק זה גזעני, אבל אין ספק שגם אצל חלק זה בגלל שהם הכתובת והם אלה שעומדים באופן ישיר מול אותו נוסע שהמתין הרבה זמן והתעכב הרבה זמן. הכול מתנקז אליהם.אדוני היושב-ראש וגברתי השרה, לצערי אני חושש שהמשבר יחריף, ולו רק בגלל שמשרד התחבורה היום נמצא במימוש מכרזים שהכינו אותם לפני הרבה זמן. כל כמה חודשים אנחנו מתבשרים שעוד מכרז ועוד מכרז יוצא לפועל ומתממש. התוצאה של מכרז כזה היא שיש עוד אלפי נסיעות, עוד נהגים שצריך לגייס ועוד אוטובוסים. כל זה אומר שהמשבר מחריף. לכן אנחנו צריכים לטפל בעניין הזה בפעולה מהירה ורחבה ולהפעיל ולגייס את כל מה שמשרדי הממשלה צריכים לעשות כדי שאנחנו נוכל לפתור. אם לא, זה לא יהיה יותר טוב לבד.אנחנו גם עדים לכך שתקופת ההכשרה, הרישום והביורוקרטיה כדי להכשיר נהגים זו תקופה ארוכה, ואמרה חברת הכנסת עטייה שחלק גדול מהנהגים עוזבים – חלק גדול, אם לא 50%, עוזבים בגלל זה. זה אומר דרשני. זה אומר שצריך להיכנס.אני רוצה להגיד עוד משהו אחד, ובזה אני אסיים, אדוני היושב-ראש. מעבר לכל הדברים שאמרנו – להחזיר את הכבוד ואת היוקרה לנהגים. אני סיפרתי את זה – אני לא יודע לגבי חבר הכנסת ביטון ואני לא יודע לגבי השרה מה הגיל ומה התקופה, אבל בגיל שלי, כשאני הייתי ילד, בן של נהג בחברת דן או אגד זה היה יוקרה, זה היה מושא לקנאה – היה לו מעמד, היו לו תנאים. היום זה ממש לא, זה הפוך. צריך להחזיר את היוקרה; שכר זה דבר אחד אבל בכלל הכבוד. המוטיבציה – – –",התחבורה הציבורית קורסת – איומים על השבתת הענף,
,,מרב מיכאלי,,שרת התחבורה והבטיחות בדרכים,לפני ההפרטה.,התחבורה הציבורית קורסת – איומים על השבתת הענף,
,,אורי מקלב,יהדות התורה,,"אוקיי, אבל אז, בלי ההפרטה, כשהיו כבר פרטיים – – –",התחבורה הציבורית קורסת – איומים על השבתת הענף,
,,דוד ביטן,,"היו""ר","זה היה פעם ממש, כשהיו אגד ודן וזהו.",התחבורה הציבורית קורסת – איומים על השבתת הענף,
,,אורי מקלב,יהדות התורה,,כשהם היו כבר פרטיים – – –,התחבורה הציבורית קורסת – איומים על השבתת הענף,
,,דוד ביטן,,"היו""ר","אבל אתה יודע שהבעיה הזו היא בכל העולם, היא לא רק פה, בישראל.",התחבורה הציבורית קורסת – איומים על השבתת הענף,
,,אורי מקלב,יהדות התורה,,"בכל אופן, דווקא הנושא הזה של יוקרה, שנתת אחריות, שמעריכים נהג על כך שנותנים לו את ההגה ביד והוא מסיע עשרות נוסעים, הדבר הזה שזה נותן לו אחריות, מכבדים אותו בעניין הזה, נותנים לו – יש אפשרויות, יודעים איך מחדירים מוטיבציה: עושים ימים שמעריכים, שנותנים להם פרחים, מזמינים אותם למקומות – –",התחבורה הציבורית קורסת – איומים על השבתת הענף,
,,דוד ביטן,,"היו""ר",אורי.,התחבורה הציבורית קורסת – איומים על השבתת הענף,
,,אורי מקלב,יהדות התורה,,"אני מסיים. – – ייתנו להם הוקרה ודברים כאלה ושכר, הכול ביחד יכול באמת לעשות לנו את נקודת האור. תודה.",התחבורה הציבורית קורסת – איומים על השבתת הענף,
,,דוד ביטן,,"היו""ר","תודה. שמתי לב שכשאתה אומר ""אני מסיים"" זה מתחיל מאפס. יעקב מרגי – איננו. בבקשה, גברתי השרה. תשיב שרת התחבורה.",התחבורה הציבורית קורסת – איומים על השבתת הענף,
,,מרב מיכאלי,,שרת התחבורה והבטיחות בדרכים,"חבר הכנסת מקלב, חברת הכנסת עטייה, תודה רבה לכם שאתם מעלות ומעלים את הנושא הסופר-סופר-חשוב הזה. למעשה, אם תלכו לדברי הפתיחה שלי כשנכנסתי ביום כניסתי למשרד התחבורה תוכלו לגלות שחלק לא מבוטל מהם מוקדשים לנהגים בתחבורה הציבורית, למעמד שלהם, לתנאים שלהם, לשכר שלהם. ואני לא רק דיברתי על הדברים ואמרתי בדיוק את הדברים שאתם אמרתם כאן, אלא לשמחתי – – –",התחבורה הציבורית קורסת – איומים על השבתת הענף,
,,חוה אתי עטייה,הליכוד,,אמרת לגבי התחבורה הציבורית שאת רוצה שהיא תהיה – – –,התחבורה הציבורית קורסת – איומים על השבתת הענף,
