knesset,session,speaker,party,role,text,subject,sub_subject
,,ג'ידא רינאוי זועבי,,"היו""ר","תודה רבה. משיב חבר הכנסת מתן כהנא, סגן השר בבקשה.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"גברתי היושבת-ראש, חבריי חברי הכנסת, בהילולת מירון השנה היו לנו שני יעדים, לכל מי שארגן את זה: היעד הראשון והחשוב ביותר היה אפס הרוגים ופצועים קשה ובינוני, והיעד השני – חוויה חיובית לכל מי שמגיע להילולה. ביעד הראשון של אפס הרוגים, לשמחתי הרבה, עמדנו; ביעד השני של חוויה חיובית לאלה שמגיעים, ניכר לצערי שלא עמדנו, והתוצאה הסופית הייתה לא טובה, כאשר אפשר לומר שעד יום חמישי בשעה 14:00 היינו סבירים מינוס, ומהשעה הזו לא הצלחנו להמשיך לעמוד במתווה שאותו תכננו. זאת התוצאה הסופית, ואי-אפשר לחמוק ממנה.אני כן רוצה להגיד, שהבקשה שלך היום, חבר הכנסת פרוש, להקים ועדת חקירה פרלמנטרית - - -","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,ינון אזולאי,"ש""ס",,- - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"אמרתי, אני לא חושב שאתה תשמע אותי מנסה להתחמק פה ממשהו בדקות הקרובות. אני חושב שהבקשה היא די מוזרה אל מול זה שבשנה שעברה עם 45 הרוגים הייתם נגד ועדת חקירה, ועכשיו מול מתווה - - -","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מאיר פרוש,יהדות התורה,,פרלמנטרית.,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"אני רוצה להציע לך את הדבר הבא, חבר הכנסת פרוש, הצעה די מעשית. בסוף אנחנו הולכים עכשיו לתחקיר במשרד של כל הגופים שהיו בחלק מההכנות האלה. אני מתכוון שזה יהיה תחקיר מאוד מאוד מעמיק של כל התכנון, של המתווה, של הביצוע, של הכול.אנחנו מתכוונים - - -","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,אורי מקלב,יהדות התורה,,לחקור את - - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"תראה, תשמע מה ההצעה. אנחנו מכוונים להפיץ את התחקיר הזה בעוד כחודש עד שישה שבועות, ואני מציע לך, חבר הכנסת פרוש, להמתין, לראות את התחקיר הזה ולראות. אם תחשוב, חס ושלום, שלא נגענו בנקודות או ניסינו להסתיר משהו, חס ושלום, אז תבוא עם ההצעה הזאת שוב פעם.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,אורי מקלב,יהדות התורה,,המסקנות יחייבו במשהו את המשטרה?,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,המסקנות - - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,אורי מקלב,יהדות התורה,,אתה יכול בתחקיר - - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"רגע, אני מתכוון, בעזרת השם – אני אגיד לך מה אני מתכנן, חבר הכנסת מקלב. אני מתכנן שיהיה תחקיר מאוד מעמיק – תן לי שנייה, רק אומר כמה דברים – ובעזרת השם גם נמליץ המלצות לשנה הבאה, ברור שכך.אני רוצה להגיד כמה דברים כדי להכניס – חבר הכנסת פרוש, בוא, שאלת אז - - -","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מאיר פרוש,יהדות התורה,,- - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"אני רוצה להכניס את זה לאיזושהי מסגרת. אנחנו אמרנו כל הזמן, וגם אתה אמרת פה, שלכולם היה ברור שההילולה השנה תהיה שונה ממה שהיה, וגם כנראה תהיה שונה ממה שיהיה. ולמה שונה ממה שהיה ומה שיהיה? כי צריכים לזכור שהשנה ההילולה הופקה תוך כדי שוועדת החקירה עדיין עובדת ולא הגישה את המסקנות הסופיות שלה, וזה השאיר לקונות בהרבה מאוד מקומות, למשל מצב בעלות מאוד לא ברור על מה שקורה בהר. אתה יודע, הרי, שכל דבר שרצינו לעשות בהר, לא היה ברור איך אפשר לעשות את זה. אפשר, אסור, מותר? ממי צריך לקבל רשות? מי צריך לאשר את זה? כל דבר שם היה בלקונה.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,יעקב אשר,יהדות התורה,,זה לא קשור לוועדת החקירה.,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"רגע, חבר'ה, ודאי שזה קשור, כי ועדת החקירה יושבת עכשיו על המדוכה, והיא אמורה לבוא עם המלצות – איזה מתווה של בעלות צריך להיות על ההר.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,יוסף טייב,"ש""ס",,- - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"הדבר הבא זה שהייתה לקונה – יש לקונה חוקית לגבי איך מפיקים אירועים דתיים. הרי כולכם יודעים שיש הבדל בין לארגן הופעה של מרדכי בן דוד בפארק הירקון לבין אירוע דתי. מה ההבדל הגדול? שכשמישהו מביא את מרדכי בן דוד לפארק הירקון אז זה גורם עסקי שהחליט להביא את מרדכי בן דוד לפארק הירקון, יש לו חובות על פי חוק והוא חייב לעמוד בסט של חובות. כולכם יודעים שעדיין במדינת ישראל אין חוק שמגדיר איך מפיקים אירוע דתי. עכשיו, מה מיוחד באירוע דתי? את מרדכי בן דוד אתה מחליט להביא או מחליט לא להביא.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,אורי מקלב,יהדות התורה,,"אבל ברכת כוהנים, סליחות – זה אירוע דתי.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"תקשיב, חבר הכנסת מקלב, אין, אין הגדרה. עכשיו, זו לקונה. מה הבעיה בלקונה - - -","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מאיר פרוש,יהדות התורה,,"הר הבית, הר הבית מה זה?","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,אני אומר לך שגם שם אין עדיין את הדבר הזה.,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מאיר פרוש,יהדות התורה,,- - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"לא צריכים להתנגח עכשיו. בואו, תנו לי רגע, אנחנו לא מתנגחים עכשיו, אני רק אומר לכם שבסוף אירוע דתי יקרה בין שתרצה ובין שלא תרצה, ולכן צריכים להיערך אליו אחרת. השנה בהילולה הזו – וזה לא בהכרח מה שיקרה בשנה הבאה – כולנו עבדנו תחת האילוצים או תחת המסגרת שהגדירה לנו ועדת החקירה, ואתם תכף תראו שאנחנו צריכים לבדוק אם המסגרת שוועדת החקירה הגדירה לנו התאימה או לא. עכשיו, אני לא חושב שיש פה מישהו אחד במשכן שחושב שהשנה יכולנו לעבוד שלא תחת המסגרת שוועדת החקירה הגדירה. את כל הדברים האלה אמרתי לא כדי לחפש תירוצים אלא כדי להגדיר לכם את הכיוון שאליו התחקיר שלנו הולך.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מאיר פרוש,יהדות התורה,,ועדת חקירה - - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,יעקב אשר,יהדות התורה,,- - - מסגרת.,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,ינון אזולאי,"ש""ס",,"- - - גם ועדת חקירה וגם אנשים שיודעים. הכמות של האנשים שהייתה אמורה להיות, 16,000, מהתחלה לא היו 16,000.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"אני אדבר על זה, שנייה, אני אדבר על זה. תאמין לי, אני לא מתכוון להתחמק מכלום. אני אסביר לכם משהו, אם נתחמק עכשיו מהמציאות, בשנה הבאה זה שוב פעם יתפקשש, ואנחנו לא יכולים להרשות לעצמנו להסתיר את המציאות.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,יעקב אשר,יהדות התורה,,בשנה הבאה - - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"לא משנה, אתה יודע מה, חבר הכנסת יעקב אשר, לא משנה מי זה יהיה, לא משנה מי זה יהיה, תאמין לי, כדאי מאוד שיהיה תחקיר מאוד מאוד מעמיק של מה שהיה כדי שבשנה הבאה מי שלא יהיה אחראי על זה יעשה את זה כמו שצריך.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,יעקב אשר,יהדות התורה,,"לא היה צריך תחקיר, צפינו את זה מראש.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"בסדר, עכשיו אני אומר לכם - - -","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,יעקב אשר,יהדות התורה,,אמרו לאנשים לא לבוא.,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"חלק אחד של התחקיר – בהינתן מה שאמרתי לכם, שהיה את המתווה של ועדת החקירה והיה ברור שהשנה כולם עובדים תחתיו, אני אומר לכם שאנחנו צריכים לבדוק לעומק, חבר הכנסת אשר. תן לי - - -","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,ג'ידא רינאוי זועבי,,"היו""ר","חבר הכנסת אשר, אני חושבת שיש לסגן השר - - -","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"חבר הכנסת יעקב אשר, גם בתוך המתווה שהוגדר לנו יש דברים שעשינו לא מספיק טוב, יש דברים שעשינו לא מספיק טוב: יותר צל בחניונים, יותר מים בחניונים, יותר צל על ההר עצמו. יש דברים שבלי קשר למתווה היינו צריכים לעשות יותר טוב כדי שהדברים ייראו אחרת, או למשל - - -","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מאיר פרוש,יהדות התורה,,"אתה מודה שהכניסו 60 מיליון שקלים, אבל בשביל צל שיהיה לאנשים, מים שיהיו לאנשים, בשביל שירותים – לזה לא היה כסף. לא חשבו איך עושים - - -","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"חבר הכנסת פרוש, כל הדברים האלה, תראה, אני אומר לך שאת כל הדברים האלה צריכים לבדוק, אמרתי פה. עכשיו, אם דיברנו על האירועים המשניים על ההר, גם באירועים המשניים על ההר אנחנו כולנו יודעים שמדובר בנושא יחסית מרכזי, וגם פה אנחנו צריכים לבדוק אם זה חלק מהמתווה, אם זה לא חלק מהמתווה. האם בכלל המדינה יכולה להיות אחראית על זה מבחינה חוקית, כן, לא? האם המדינה יכולה להיות חלק מהפקת אירועים פרטיים של חסידויות כאלה ואחרות שלא בהר עצמו? כמה השנה יכולנו לקחת על עצמנו אחריות? את כל הדברים האלה צריכים לבדוק.אני אומר לכם שצריכים לבדוק גם את כל ההיערכות. היה מידע על ההתקפה המתוכננת של הסיקריקים. צריכים לבדוק אם נערכנו לזה כמו שצריך. גם בתוך המתווה היינו אמורים להיערך למתקפה הזו בצורה יותר טובה. החלק השני של - - -","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מאיר פרוש,יהדות התורה,,אז ודאי היו הרוגים.,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"יכול להיות. אני אומר לך, יכול להיות, חס ושלום, מה שנקרא.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מאיר פרוש,יהדות התורה,,חס ושלום.,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"בסדר. החלק השני של התחקיר – אמרתי שחלק אחד יעסוק בתוך המתווה, אם היינו יכולים לעשות דברים טוב יותר. בחלק השני צריכים לקחת את המסגרת שהוגדרה ולבחון את הנחות המוצא שלה, אם בכלל הן מציאותיות, אם בכלל אפשר לעמוד בזה.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,ישראל אייכלר,יהדות התורה,,"אדוני סגן השר, הנחת המוצא הייתה שאנשים לא יבואו. מהרגע הראשון הנחת המוצא הייתה לא להביא אנשים.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"ממש לא, אני אומר לך שהנחת המוצא שלנו הייתה שאנחנו רוצים שיהיו על ההר – בהתחלה דובר על 20,000, ואחר כך המהנדס דיבר על קצת יותר מ-16,000 איש. אנחנו רצינו לעשות אירוע שיש בו כמה שיותר אנשים בהתאם למה שהוגדר לנו.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מאיר פרוש,יהדות התורה,,- - - לא היה - - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"את הדבר הזה נבדוק. אני רוצה להגיד לך איך אנחנו נבדוק את זה.עכשיו, אני רוצה לתת לכם כמה דוגמאות, שתי דוגמאות למשמעות של אילוצי המסגרת של הדברים שלקחנו על עצמנו מוועדת החקירה. תראו, אנחנו לקחנו על עצמנו לעבוד השנה תחת סעיף רישוי 77ה – הרב פרוש, אתה יודע את זה היטב. זה אותו סעיף אם אתה עכשיו מארגן הופעה של מרדכי בן דוד בפארק הירקון, אותם דברים שמחויב בהם המפיק של ההופעה של מרדכי בן דוד. אנחנו לקחנו על עצמנו לעבוד תחת ההגדרות האלה גם במירון. עכשיו, לדבר הזה יש השלכות מאוד משמעותיות, כמו למשל שמאותו רגע והלאה אתה מחויב באופן מלא למהנדס בטיחות, מחויב. אתה לא יכול עכשיו לסטות מההגדרות של מהנדס בטיחות. מהנדס הבטיחות קבע שיש עד 16,000 אנשים בכל רגע נתון על ההר; זה אומר, חבריי, שאנחנו פוגעים, בהגדרה, בחופש הדת של אזרחי מדינת ישראל, כי יש אנשים שרוצים לבוא, ואני אומר להם: אתה לא תבוא. זו פגיעה חמורה בחופש הדת. לעשות את הדבר הזה – ואז גם באים אליך אנשים, ובצדק אומרים לך: אבל יש מתוך ה-16,000 אנשים שמגיע להם יותר. ואתה יודע מה, אני מסכים עם זה. כולנו הסכמנו עם זה שיש אנשים שגם כשאתה עכשיו אומר כמדינה – ותחשבו מה זה שמדינה מגבילה אנשים מחופש דת ובתוך ההגבלה הזאת אומרת שיש אנשים שמגיע להם יותר. זה מאוד קשה משפטית.עכשיו, אני אומר לכם, באים מארגוני נשים, ואומרים, אוקיי, 50% נשים. אנחנו רוצים לתת 3,500 כרטיסים לחסידות בויאן. אומרים לנו: תבדקו שמתוך ה-3,500 האלה יש 50% נשים. אני אומר לכם את זה כדי שתבינו את סד האילוצים שצריכים להיערך אליו במקרה שכזה. כנ""ל לגבי הציון עצמו. בציון עצמו בא המהנדס ואומר: עד 170 איש בכל רגע נתון. עכשיו, אני אומר לכם, אני שומע היטב את הטענות על איך שהמתווה טיפל בהכנסה של האנשים, השביל הזה. אני אומר לכם, תראו, בואו נניח שבשנה הבאה - - -","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,ישראל אייכלר,יהדות התורה,,"- - - מי ששייך. איך אפשר להעביר במקום כזה 100,000 אנשים – לא כולם רוצים להיכנס. יש הרבה אנשים שרוצים להתפלל בצד, במרחבים – לא נתנו לאף מקום ללכת - - -","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"אתה צודק, אבל אני אומר לך שמסתבר שרוב האנשים רצו לבוא לציון. אנחנו ראינו את זה בפועל. רוב - - -","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מאיר פרוש,יהדות התורה,,כי אין ברירה.,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"אתה יודע, את זה גם אפשר לבדוק.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,אורי מקלב,יהדות התורה,,בכל השנים 95% - - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,יעקב אשר,יהדות התורה,,"אתה כיוונת אותם לשם, אתה פשוט לא יודע.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,יוסף טייב,"ש""ס",,- - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מאיר פרוש,יהדות התורה,,"אתה פשוט לא יודע מה זה להיות יהודי פשוט במירון, סלח לי.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,ישראל אייכלר,יהדות התורה,,"שנים לא התפללתי על הציון בל""ג בעומר, התפללתי בחוץ.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מאיר פרוש,יהדות התורה,,אני לא הולך להתפלל ליד הציון - - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,אורי מקלב,יהדות התורה,,97% מהאנשים שמגיעים לציון - - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"אז אנחנו השנה ראינו, אבל בסדר, גם את זה אנחנו צריכים לבדוק. אני עכשיו אומר את אותו דבר שאתם אומרים. צריכים לבדוק את זה.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,קריאה,,,- - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"אני רק אומר שגם אם עכשיו יהיה מהנדס שיבוא ויגיד ש-300 איש יכולים להיות בכל רגע נתון, עדיין צריכים למצוא דרך לעשות את הדבר הזה, לאפשר ל-300 אנשים להיות בתוך הדבר הזה.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,ג'ידא רינאוי זועבי,,"היו""ר",תודה רבה.,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"לגבי אירועי המשנה – הרב פרוש פה, ואתה יודע היטב, כי היה לנו שיג ושיח, רבות, לגבי אירועי המשנה שרצינו שיהיו על ההר. הרב פרוש, אני חשבתי אחרת מהמהנדס. גם אני חשבתי אחרת מהמהנדס, ואתה יודע היטב שאני רציתי – אתה עצמך שמעת אותי אומר: אני רוצה לקבל החלטות אחרות משל המהנדס. מסתבר שאסור. ואתה יודע מה, זה בסדר שאסור.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,ג'ידא רינאוי זועבי,,"היו""ר","סגן השר, תודה רבה. עברנו מזמן את מסגרת הזמן.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מאיר פרוש,יהדות התורה,,יש לי הצעה - - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,ג'ידא רינאוי זועבי,,"היו""ר","לא, לא. זו רגילה, לא דחופה.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,משפט אחרון.,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,<< קריאה >> מאיר פרוש,יהדות התורה,,"יש לי הצעה. אתה אמרת: תן לנו חודש לחקור, שלושה שבועות, חודש; בוא נצביע אחרי שנגמור את התחקיר.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"הרב פרוש, אמרתי. תקרא את התחקיר – תעלה את זה שוב פעם.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מאיר פרוש,יהדות התורה,,- - - לא נצביע עליה.,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"בוא, חברים, אנחנו נצביע פה.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,ג'ידא רינאוי זועבי,,"היו""ר",נסיים.,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"חברים, אני אקצר את הדברים. אני מבקש שתצביעו עכשיו.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מאיר פרוש,יהדות התורה,,למה - - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,מתן כהנא,,סגן השר לשירותי דת,"אנחנו נצביע, כי אתם עכשיו – אנחנו נצביע עכשיו, אתה תקרא את התחקיר ואחר כך, אם אתה תרצה, תביא את זה לדיון בוועדה.","הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,קריאה,,,- - -,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,ג'ידא רינאוי זועבי,,"היו""ר",אוקיי. תודה רבה. תודה רבה.אנחנו עוברים כעת להצבעה. בבקשה. הצבעה. מי בעד? מי נגד? ומי נמנע?,"הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת הכשלים באירועי ל""ג בעומר במירון",
,,ג'ידא רינאוי זועבי,,"היו""ר","ובכן, שישה בעד, שבעה מתנגדים, אין נמנעים. ההצעה הרגילה נדחתה.",סיוע ופיצוי דחוף לטבריה ולבעלי העסקים בעיר בעקבות נזקי הסופה,
,,ג'ידא רינאוי זועבי,,"היו""ר","אנחנו עוברים להצעה הבאה. הצעה דחופה לסדר-היום: סיוע ופיצוי דחוף לטבריה ולבעלי העסקים בעיר בעקבות נזקי הסופה, מס' 2431, 2432 ו-2434, של חברי הכנסת משה ארבל, אופיר סופר ואורי מקלב. מתחילים עם חבר הכנסת משה ארבל – אינו נוכח; חבר הכנסת אופיר סופר, בבקשה. שלוש דקות, בבקשה.",סיוע ופיצוי דחוף לטבריה ולבעלי העסקים בעיר בעקבות נזקי הסופה,
,,אופיר סופר,הציונות הדתית,,"גברתי היושבת-ראש, חבריי השרים, חבריי חברי הכנסת – בעצם כבר לא, כולם שרים – לפני כשבועיים, חבר הכנסת אזולאי - - -",סיוע ופיצוי דחוף לטבריה ולבעלי העסקים בעיר בעקבות נזקי הסופה,
,,ג'ידא רינאוי זועבי,,"היו""ר","בואו נקשיב, בבקשה, חברים.",סיוע ופיצוי דחוף לטבריה ולבעלי העסקים בעיר בעקבות נזקי הסופה,
