knesset,session,speaker,party,role,text,subject,sub_subject
,,מאיר פרוש,יהדות התורה,,"גברתי היושבת-ראש, חבריי חברי הכנסת, כאשר העיתונות מדווחת, כאשר כלי התקשורת מדווחים על מקרה רביעי של התאבדות או מוות מסתורי באיראן, כל אחד מבין שמשהו קורה שם, משהו קורה, עוד פעם, עוד פעם ועוד פעם. תסלחו לי על ההשוואה, אבל כאשר רביעי בקרב הסגל הקרוב לראש הממשלה מתפטר מהתפקיד, קורה משהו בלשכת ראש הממשלה. אני אומר את זה על אותו אופן – מה שקורה שם נראה משונה ומה שקורה בלשכת ראש הממשלה בנט משונה. למה אני אומר את זה? כי זה מתחבר לשלומיאליות של ניהול הממשלה הזו.רק טירונים פוליטיים כמו בנט ולפיד יכולים להיכשל בניהול של ממשלה. כל אחד חשב שהם עשו את הדבר הלא-ייאמן, הם הקימו ממשלה, אבל מי שמכיר פוליטיקה מבין שלממשלה מהסוג הזה שהם הקימו אין סיכוי, אין לדבר הזה סיכוי שהוא ימשיך לחיות ולהיות. כל אחד מבין שיש פה ניגודים עמוקים בין אלה לאלה, בין העם היהודי לעם הפלסטיני, בין העם היהודי לציבור הערבי. כל אחד מבין שיש כאן דבר. אף אחד לא יכול להעלות על דעתו שהנושא הזה יכול לעבור חלק ויקבלו פעם אחת אצבע מרע""מ ופעם אחת יהיה משהו ממרצ ופעם אחת אולי מהמשותפת. זה טוב לפעם אחת, זה טוב לכמה פעמים; זה לא – ממשלה כך לא עובדת. רק מי שהוא טירון פוליטי יכול לחשוב לרגע שהממשלה הזאת יכולה לחיות הרבה זמן.אני מזמן אמרתי שהממשלה הזאת לא תחזיק מעמד, ואם הממשלה הראשונה של בנט, נתניהו ולפיד החזיקה מעמד 18 חודשים, הממשלה הזאת מחזיקה בקושי 12 חודשים והיא מסיימת את דרכה. זו הממשלה הכי קצרה – כך אני חושב – הממשלה שכיהנה הכי פחות זמן בכל התקופות מאז קום המדינה, מכיוון שאלה טירונים פוליטיים שלא יודעים לנהל את העניין. אני לעצמי חושב: אוי ואבוי לנו שאלו האנשים שצריכים לנהל את המדינה. אלה אנשים שלא יודעים את האלף-בית של פוליטיקה, את האלף-בית של איך מחברים קבוצות לקבוצות, מהן הקבוצות שיכולות להמשיך לפעול ביחד ומיהם אלה שלא יכולים לעבוד ביחד. אם את ההבנה הזו אין ללפיד ולבנט, לבנט ולפיד, איפה תהיה להם הבנה כשצריכים לכלכל את הצעדים בין המדינות בכל העולם? לכן טוב שקרה מה שקרה היום. גברתי היושבת-ראש, את גם שותפה למה שקרה היום, אומנם מסיבות אחרות.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,ג'ידא רינאוי זועבי,,"היו""ר",תודה רבה.,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,מאיר פרוש,יהדות התורה,,"טוב שזה קרה וחבל שזה קרה כל כך מאוחר, אבל טוב מאוחר מלא כלום. תודה.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,ג'ידא רינאוי זועבי,,"היו""ר",תודה רבה. חבר הכנסת אחמד טיבי.,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,אחמד טיבי,הרשימה המשותפת,,"גברתי היושבת-ראש, רבותיי חברי הכנסת, היום היה יום היסטורי, חשוב, שבו לראשונה הופלו תקנות של חוק להעמקת האפרטהייד. זה לא קרה בעבר, ולכן אנחנו ברשימה המשותפת שמחים, מרוצים. אני יודע שזה צעד, זה לא – עדיין המטרה העיקרית של סיום הכיבוש לא הושגה, אבל בכל זאת – – –",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,משה ארבל,"ש""ס",,"ד""ר טיבי, אתה יכול לדבר מילה על גבי לסקי?",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,אחמד טיבי,הרשימה המשותפת,,"דקה, דקה. יש סדר עדיפויות.אבל היה חשוב שהקמפיין של הרשימה המשותפת, שתמיד היה נגד כיבוש, נגד אפרטהייד, נגד העושק, (אומר דברים בשפה הערבית, להלן תרגומם: הקיפוח והעוינות והאפרטהייד וההפרדה הגזעית היום קיבלו מכה ניצחת. יכול להיות שחוק זה יעבור בעתיד, אבל זה היה שיעור בעבודה הפוליטית ובמחויבות, במחויבות, במחויבות, וכך צריך להיות נבחר ציבור – כן עם עצמו וכן עם הציבור שלו. אני רוצה לומר שהיו לנו שני עמיתים, לא איתנו ברשימה המשותפת, אלה הם – –)",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,מיכל וולדיגר,הציונות הדתית,,יש פה ערבי שיתרגם לנו?,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,אחמד טיבי,הרשימה המשותפת,,"אני מבקש להירגע כשאני מדבר, להקשיב.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,מיכל וולדיגר,הציונות הדתית,,אנחנו רוצים תרגום.,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,אחמד טיבי,הרשימה המשותפת,,"יש בעיה שאת לא מדברת ערבית. תלמדי ערבית. אני מוכן לתרגם לך בסוף. אני אתרגם לך בסוף. אל תרגישי מותקפת. לא להרגיש מאוימת, אני רק מדבר ערבית. (אומר בערבית: – – אלה חברי הכנסת מאזן גנאים וג'ידא רינאוי זועבי, וברצוני לברך אותם מכאן על הצבעתם נגד החוק הזה, שמנציח את הכיבוש ואת האפרטהייד. זו עמדה שנזקפת לזכותם. לאחר ההצבעה) ניר אורבך תקף מילולית את חבר הכנסת מאזן גנאים בגלל הצבעתו. בגלל הצבעתו. לכן קפצנו. זה נקרא טרור פרלמנטרי. האיש איים עליו. איים עליו ידנית, אמר לו: מה זאת ההצבעה הזאת? איך אתה מעז להצביע? תגיד. (אומר בערבית: מה? אנחנו עובדים אצל אבא שלך? ואני אומר לכל מי שנמצא בממשלה הזאת ומצביע נגד האינטרס של העם שלו ונגד החברה שלו שעליו להתעורר, כי לא יכול להיות דבר מלבד הדבר האמיתי. לא יכול להתקיים חוץ מהדבר האמיתי. תני לי להמשיך.) מה, אנחנו עובדים אצלכם? אצל אבא שלך? מה זה הדבר הזה? אתם רוצים ערבים שמצביעים לפי המידה שלכם?",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,משה ארבל,"ש""ס",,רעיון.,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,אחמד טיבי,הרשימה המשותפת,,"לא יהיה. לא יהיה. גם אנשים שעושים טעות ממושכת, מגיעה העת והם מתעוררים. וטוב שהם מתעוררים.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,משה ארבל,"ש""ס",,אבל – – –,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,ג'ידא רינאוי זועבי,,"היו""ר","שוכרן, תודה רבה.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,אחמד טיבי,הרשימה המשותפת,,"תני לי להמשיך. (אומר דברים בשפה הערבית, להלן תרגומם: ותמיד, כשאתה בעד העם שלך, תהיה בשלום, כשאתה בעד העם שלך אתה תהיה בשלום. מי שיהיה איתנו יהיה בשלום, ומי שיחיה איתנו יהיה בשלום. הפתגם אומר, יא אוסאמה: תחיה עם האנשים השמחים ואתה תשמח, ותחיה עם הקופים ותהיה כמוהם. ובזה אני אומר שהמסר הגיע. תודה, ג'ידא, תודה מאזן, אבל תודה לנציגי הרשימה המשותפת, היחידים באולם הזה שהצביעו תמיד עם העם שלהם, עם התוכנית הפוליטית שלהם, עם המצפון שלהם ועם עקרונותיהם, גאווה וגאון.)",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,ג'ידא רינאוי זועבי,,"היו""ר","תודה רבה, חבר הכנסת טיבי. בבקשה, חבר הכנסת משה ארבל.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,סמי אבו שחאדה,הרשימה המשותפת,,– – –,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,ג'ידא רינאוי זועבי,,"היו""ר","חבר הכנסת סמי אבו שחאדה, נא להקשיב.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,סמי אבו שחאדה,הרשימה המשותפת,,– – –,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,ג'ידא רינאוי זועבי,,"היו""ר",אני תכף עוצרת את השעון.,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,משה ארבל,"ש""ס",,"גברתי היושבת-ראש, כבוד השר לשיתוף פעולה אזורי השר עיסאווי פריג', חבריי חברי הכנסת, לפני לא הרבה זמן עמדת פה, השר עיסאווי פריג' – למרות שאתה בעצם משתייך בזיקה לראש הממשלה החליפי, הצגת את מועמדותו של מר מתן כהנא לשר לשירותי דת. המועמדות הזו של השר כהנא מעמידה אותנו, חברי האופוזיציה, במבוכה גדולה. לכאורה שמענו כאן נאומים חוצבי להבות המתנגדים למינויו של כהנא. הבעיה המרכזית בהצבעה הזאת היא סוגיה תלמודית, שמדברת על אדם שמחליף פרה בחמור.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,קריאה,,,מה זה?,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,משה ארבל,"ש""ס",,"מחליף פרה בחמור. נכון לעכשיו, השר לשירותי דת המכהן הוא נפתלי בנט. ברגע שאנחנו מצביעים נגד מתן כהנא, יוצא שאנחנו בעצם מצביעים בעד נפתלי בנט. ההחלטה הזו היא החלטה קשה. היא החלטה מורכבת מאוד. אבל דווקא מתוך המורכבות הזו, אני רוצה לפנות לחברת הכנסת עידית סילמן, שכנראה מתוך אלימות ברוטלית של הקואליציה, שתבקש – על החלטתה – להפריש אותה, אולי. התשובה לדבר הזה וצריך שתיאמר כאן לפרוטוקול, לדברי הימים של הכנסת – שבהצבעתה נגד מתן כהנא היא בעצם מביעה אמון מלא בראש מפלגתה ראש הממשלה נפתלי בנט, שהוא כשיר לכהן כשר לשירותי דת באופן מיטבי, יותר טוב מאשר מתן כהנא. לכן ההצבעה שלה נגד היא הצבעה לגיטימית בעד יושב-ראש מפלגתה, והרי שאין מקום להתחיל בהליך הדחה, ודאי ובוודאי לא על הדבר הזה.אני באמת מייחל שיתקרב היום שבו שני המוסקטרים האלה, שהחריבו כל חלקה טובה בשירותי הדת במדינת ישראל, ימצאו את עצמם בהיסטוריה של תולדות העם היהודי. תודה רבה.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,ג'ידא רינאוי זועבי,,"היו""ר",תודה רבה. חבר הכנסת אופיר סופר – אינו נוכח. חבר הכנסת אוריאל בוסו.,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,אוריאל בוסו,"ש""ס",,"גברתי היושבת-ראש, מכובדי השר, חבריי חברי הכנסת. היושבת-ראש, את הערב, לפחות באמונתך, עמדת על העיקרון והצבעת על פי צו מצפונך בניגוד לדעה הרווחת בקואליציה. וזו פעם נוספת נתן לנו דקירה, לחברי הכנסת מהימין, פעם אחר פעם – להראות להם מתי יבוא איש ימין אחד וינסה לעמוד על העקרונות שלו, להוכיח שגם בצד הימני של המפה יש מי שיודע לעמוד על העקרונות.והמינוי שאנחנו עכשיו מדברים עליו, מי שהיה השר לשירותי דת ולא יזכה להיות שוב השר לשירותי דת, מתן כהנא, שרמס כל חלקה טובה ביהדות ובשירותי הדת במדינת ישראל מרגע שנכנס, וכל החלומות והפנטזיות שלו לפגיעה בנישואין, בגיור, בכשרות, הכול נגנז. אולי תעשה חשבון נפש? אולי תבין למה קרתה לך כל התקלה הזאת וגם כן הופרשת מהממשלה ולא קיבלת שום דבר?ראינו את ההשתוללות של ניר אורבך במהלך ההצבעה. לא שהפריע לו באמת מי שהצביע בעד או נגד, אלא הפריע לו שוב – הוא יצא כרגע עוד פעם כאחד שגילה שאינו יודע לעמוד על העקרונות שלו והתגלה קלונו ברבים; גם אכלו את הדגים המסריחים וגם גורשו מהעיר. זה הכול. זו הקואליציה הימנית הנוכחית.יושבים פה חברי קואליציה ומעל הדוכן מטיפים לנו בעד תקנות ונגד תקנות? אתם תטיפו לנו על מוסריות? אתם תטיפו לנו על התיישבות? אין לכם רוב, תניחו את המפתחות. תגידו: טעינו. תחזרו לעם. תחזרו לציבור. דמוקרטיה במדינת ישראל היא 61. צריך לזכור שהממשלה הזאת הוקמה בפחות מ-61 אצבעות, לראשונה. זה קרטע, והיום אין לכם אפילו את 60 האצבעות בכנסת הנוכחית. אז על מי אתם עובדים? ממשלה שאין לה רוב להעביר חוקים צריכה להגיד: טעינו, להניח, להחזיר את המפתחות וללכת.ואתה, מתן כהנא, שמרגע שנכנסת למשרד לא דילגת על שום מהמורה בשביל לנסות לנקר את עיני הרבנים, לפגוע במעמדם של הרבנים הראשיים ורבני הערים, להחיל רפורמות לשירותם של ישראל ביתנו, יוליה מלינובסקי ואביגדור ליברמן, התגלה קלונך ברבים. אתה לא ראוי להיות שר, ולכן אנחנו נצביע נגד המינוי שלך כשר. תודה רבה.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,ג'ידא רינאוי זועבי,,"היו""ר",תודה רבה. חבר הכנסת הרב ישראל אייכלר – אינו נוכח; חבר הכנסת אלכס קושניר – אינו נוכח. חברת הכנסת מיכל וולדיגר.,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,מיכל וולדיגר,הציונות הדתית,,"כבוד היושבת-ראש, כבוד השר, כנסת נכבדה, אז הצעת החוק, חוק יו""ש, נפלה. 52:58 – זוהי תמונת המצב של הממשלה הנוכחית; תמונת מצב של ממשלה וקואליציה שנשענות על מפלגות פוסט-ציוניות במקרה הטוב, ומפלגות שיש בין חבריהן כאלה התומכים בטרור ומחבקים מחבלים שדם יהודים על ידיהם במקרה הרע, ממשלה שאין לה זכות קיום.ההצבעה הנוכחית, שמטרתה צירוף שר לממשלה – אני רוצה להזכיר לכולכם את נאומו של יאיר לפיד, למיטב זיכרוני זה היה בהצעת האי-אמון שהוא העלה בממשלה הקודמת. יאיר לפיד, שצעק עד כמה מדובר בממשלה חזירית שמבזבזת את כספי הציבור במינוי אין-ספור של שרים, יאיר לפיד דיבר על כך שיש לצמצם את שרי הממשלה, והבטיח, ממש הבטיח, שבממשלה שהוא יקים או שהוא ייקח בה חלק יהיו 18 שרים בלבד. אבל יאיר לפיד, כמו גם שרים רבים בממשלה הנוכחית, יודע לדבר, פחות לעשות. מילים לחוד ומעשים לחוד. הממשלה שהוא משמש בה כראש הממשלה החלופי מונה 26 שרים ושבעה סגני שרים. הרבה הרבה מעבר לאותם 18 שרים שעליהם הוא התחייב. אז בשביל מה צריך עוד שר? מיותר לחלוטין. אז בהמשך לכל מה שנאמר פה קודם על ידי חבריי, גם מן הטעם הזה, שאין עוד צורך להגדיל את הממשלה בעוד שר, אנחנו נצביע נגד המינוי הזה.בזמן הקצר שנשאר לי, חשוב לי לקרוא מפה לשר הבריאות ולמנכ""ל משרד הבריאות פרופ' נחמן אש לפתור לאלתר את הבעיה שקיימת זה חודשים במכון האונקולוגי בבית החולים וולפסון בחולון. כבר חודשים מקבלים מנהלת בית החולים ומנכ""ל המשרד התראות על כך שמיטות האשפוז לחולי סרטן שנלקחו בחסות הקורונה לא הוחזרו, ולכן חולי הסרטן ממשיכים לקבל כימותרפיה במסדרון, ממש במסדרון של המחלקה הפנימית. למרבה הצער, עד עכשיו לא נעשה דבר להסדיר את הבעיה, והתוצאה היא המשך קבלת טיפול באופן שמסכן את חולי הסרטן ואת שאר המאושפזים והצוות במחלקה הפנימית. המכון האונקולוגי בוולפסון בקריסה, לפחות על פי רן רזניק מישראל היום. לא מדובר רק במחסור של מיטות, אלא גם במחסור של כוח אדם ובתחזוקה גרועה ביותר. מבקר הפנים של בית החולים פנה למנכ""ל משרד הבריאות ודרש את התערבות המשרד באופן דחוף, ולצערי עד לרגעים אלו המשבר בין הנהלת בית החולים לבין המכון לא טופל. הנפגעים כאמור אלו החולים והצוות, ואסור להניח לזה.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,ג'ידא רינאוי זועבי,,"היו""ר","תודה רבה. חבר הכנסת יואב קיש – הרגע ראיתי אותו. חבר הכנסת יואב קיש, אתה רשום, בבקשה.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,אופיר אקוניס,הליכוד,,אני אחליף אותו.,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,ג'ידא רינאוי זועבי,,"היו""ר","אוקיי. בבקשה, חבר הכנסת, אתה רשום גם. בסדר, אין בעיה. אז חבר הכנסת אופיר אקוניס, בבקשה.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,אופיר אקוניס,הליכוד,,"תודה רבה, היושבת-ראש. חברות וחברי הכנסת, הערב הזה אנחנו למדים שלקואליציה הזאת אין שום גבול. אין לה גבול. ממשלה שהתפרקה הערב, התפרקה אל מול עינינו – אגב, את אחת המפרקות, ועל כך אני שמח – מביאה לדיון ביום שהיא מתפרקת מינוי של שר נוסף, מיותר לגמרי, בניגוד לכל ההבטחות של ראש הממשלה יאיר לפיד, על חשבון הציבור, אלא מה. אם מישהו מוציא שם רע – – –",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,חיים כץ,הליכוד,,בגלל שהוא ידע שהוא מיותר הוא התפטר.,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,אופיר אקוניס,הליכוד,,"כן, הוא התפטר, נכון, לפני שלושה שבועות.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,חיים כץ,הליכוד,,"הוא ידע שהוא מיותר, ועשה משהו נכון והתפטר. בשביל מה הוא בא עוד פעם?",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,אופיר אקוניס,הליכוד,,"לפני שלושה שבועות או ארבעה שבועות הוא התפטר כדי לסלק מכאן את ג'וב טוב כלפון, שהיה בעצמו ג'וב טוב או ג'וב רע או השד יודע מה. ואתם פשוט מוציאים, חבר הכנסת כץ, שם רע לפוליטיקה הישראלית. המיצובישי של גולדפרב כבר מחווירה, החווירה, לעומת מה שמתחולל כאן הערב הזה. ועוד מפיצים תמונה מזויפת, מלאכותית, מעוררת חמלה, באמת מעוררת רחמים, של השר המיועד כהנא הולך לישון בזמן שאנחנו כאן על הדוכן בדיון על המינוי המיותר שלו.הממשלה הזאת סיימה את דרכה. כל העם ראה את זה הערב בשידור חי, חוץ מחברי הממשלה. ועכשיו, בשם הסחטנות, בשם השחיתות הציבורית – אגב, אני שואל את עצמי: איפה הם כל אותם ארגונים, גברתי היושבת-ראש, שמיהרו, אצו רצו לבג""ץ, אצו רצו למבקר המדינה, אצו רצו לכל רשויות החוק על כל מינוי של משרת אמון בלשכות השרים הקודמים? נעלמו, לא קיימים. מה קרה? המימון מאירופה הסתיים? יש מיתון באירופה אז הם לא נותנים להם כסף? זה דבר מדהים.ובשם הפצת השנאה והרעל מנסים למנות עוד שר, ומה יזכרו מן הממשלה הרעה הזאת, המושחתת הנסחטת? אדמה חרוכה, דמוקרטיה מרוסקת. איפה הדגלים השחורים? בכל מוצאי שבת הדגלים הונפו אל על. איפה הם נעלמו עם הממשלה המושחתת ביותר בתולדות המדינה? שחיתות שלא נראתה. גם הם, יחד עם הארגונים האלה, פתאום נעלמו להם. וכמובן, אטימות מוחלטת לכספו של הציבור. זוהי הממשלה הזאת – נסחטת, מושחתת אטומה.אמרו פעם, את יודעת, גברתי היושבת-ראש, את המושג הזה ""מושחתים הביתה"". אני אומר לכם: אתם כבר הולכים הביתה, היום ראו את זה, כולם ראו את זה. אז תלכו כבר.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,ג'ידא רינאוי זועבי,,"היו""ר","תודה רבה. חבר הכנסת בצלאל סמוטריץ', ומייד אחרי זה – חבר הכנסת יואב קיש.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,בצלאל סמוטריץ',הציונות הדתית,,"גברתי היושבת-ראש, חברי השר, חבריי חברי הכנסת, כשאלקין עמד כאן קודם על הדוכן ונאם, חשבתי שצריך להביא מציל, כמו בחוף הים, מכיוון שהצביעות שנטפה לו מהאוזניים איימה להטביע את כל יושבי האולם הנכבד הזה.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,חיים כץ,הליכוד,,"למה לא אמרת, הייתי מביא מצופים.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,בצלאל סמוטריץ',הציונות הדתית,,"עומד בן אדם שמכר את כל ערכיו לתומכי טרור אנטי-ציונים ולשמאל הקיצוני רק בגלל שנתניהו פגע בו ומינה אותו לשר המים, ומטיף לנו מוסר שאנחנו בוגדים בערכים שלנו ומצביעים נגד ההתיישבות. אז תשמע, אלקין, בשונה ממך אני לא מכרתי את ערכיי. אני לא צריך להוכיח לאף אחד את המחויבות ואת הנאמנות שלי למפעל ההתיישבות ביהודה ושומרון. אני חי בו מגיל אפס, אני עובד בו, אני מגויס אליו – לא רק אליו, לעוד הרבה דברים חשובים. אגב, בדיוק כפי שלא הייתי צריך להוכיח את נאמנותי לחיילי צה""ל בחוק ממדים ללימודים.אבל אתה? אתה שהפנית עורף למחנה הלאומי ולציונות ולהתיישבות ולבסיס היהודי של המדינה הזאת וחברת לכל מי שקורא למתיישבים תתי-אדם, חברת לאנשים שלא מסוגלים להצביע בעד ההתיישבות – אתה יודע מה, לאנשים שתומכים במי שרוצח את המתיישבים ואת חיילי צה""ל, אליהם חברת. חברת לכל מי שנלחם בכל מה שריח יהדות מריח ממנו שנים; כל מי שמזוהה עם המאבקים נגד המדינה הזאת כמדינה יהודית. אליהם חברת בגלל שנאת נתניהו? בגלל כל מיני יריבויות ומשקעים אישיים? אתה תטיף לנו מוסר על דאגה להתיישבות? זו כבר אפילו לא האירוניה התאבדה. אין מילה בעברית שיכולה לבטא את האבסורד ואת הצביעות שבנאום שנתת כאן.אנחנו תומכים בהתיישבות ומחויבים להתיישבות. ואנחנו בעזרת השם נמשיך לפתח אותה, להגדיל אותה, לבנות אותה – מה שחבריך, ברובם הגדול, בקואליציה הזאת, מתנגדים לו. אין אף אחד שקונה את זה שאנחנו כביכול נגד ההתיישבות ושהחברים שלך, רע""מ ווליד טאהא, וכן, עיסאווי פריג' ואחרים, הם בעד ההתיישבות. חפש לעצמך טיעונים קצת יותר אינטליגנטיים, אלקין. תראה מה נהיה ממך.אנחנו הצבענו נגד ממשלת מיעוט שנשענת על תומכי טרור לא ציוניים ומשעבדת את קבלת ההחלטות במדינת ישראל אליהם. כן, הצבענו נגד ממשלה שמחכה למוצא פיה של מועצת השורא לפני כל החלטה דרמטית.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,ג'ידא רינאוי זועבי,,"היו""ר",תודה רבה.,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,בצלאל סמוטריץ',הציונות הדתית,,"הצבענו בעד ההתיישבות, מכיוון שהממשלה הזו היא הדבר הרע ביותר שקרה למדינה, וההתיישבות היא חלק מהמדינה, ומה שרע למדינה רע להתיישבות, ומה שטוב למדינה טוב להתיישבות. ומה שטוב להתיישבות, גברתי היושבת-ראש, זה שהממשלה הזו תסתלק מכאן כמה שיותר מהר ותתחלף בממשלה יהודית, ציונית ולאומית טובה לישראל, שתהיה בעזרת השם טובה גם להתיישבות. ויבוא יום, זאב, ואתה תצטרך להישיר מבט לילדיך, ובעזרת השם לנכדיך, ולהסביר להם מה קרה שאיבדת את הדרך והלכת לאיבוד כל כך רחוק.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,ג'ידא רינאוי זועבי,,"היו""ר","תודה רבה, חבר הכנסת בצלאל סמוטריץ'. בבקשה, חבר הכנסת יואב קיש. בבקשה.",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,יואב קיש,הליכוד,,"כבוד היושבת-ראש, כנסת נכבדה, אני הולך להצביע נגד המינוי של סגן השר מתן כהנא, מסיבה אחת פשוטה: האבסורד. רוצים למנות לתפקיד שר דתות את האדם שנלחם הכי הרבה קשה בדת, שלקח ומייצר פה מהלך מכוון של הממשלה הזו נגד הזהות היהודית של המדינה. זה מתחיל בהכנסת חמץ לבתי הכנסת בפסח, עם רצון להפסיק – – –",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,אמיר אוחנה,הליכוד,,לבתי החולים.,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,יואב קיש,הליכוד,,"לבתי החולים. ""בתי כנסת"" אמרתי. אתה רואה, זה רק מראה לך – – –",הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,אמיר אוחנה,הליכוד,,גם לשם זה יגיע.,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,קריאות,,,– – –,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,משה אבוטבול,"ש""ס",,– – – הבא.,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
,,חיים כץ,הליכוד,,כי הוא אמר שצריך לחזק את הכנסת. היום הכנסת הראתה שהיא חזקה.,הודעת הממשלה על צירוף שר לממשלה ועל שינוי בחלוקת התפקידים בין השרים,
